Date_time,NB1019_FLOW1,NB1019_Pressure,NB1020_FLOW1,NB1020_FLOW2,NB1020_Pressure,NB1021_FLOW1,NB1021_FLOW2,NB1021_Pressure
9/15/2023 0:00,1239.2,17.894,402,0,-0.5,1672,0,0
9/15/2023 0:15,1118.4,18.245,370,0,-0.5,1576,0,0
9/15/2023 0:30,1082.8,18.62,356,0,-0.5,1596,0,0
9/15/2023 0:45,1056.8,18.841,361.6,0,-0.5,1612,0,0
9/15/2023 1:00,1058.4,19.191,352,0,-0.5,1608,0,0
9/15/2023 1:15,1014,19.461,339.6,0,-0.5,1624,0,0
9/15/2023 1:30,1000.8,19.595,342,0,-0.5,1632,0,0
9/15/2023 1:45,1005.2,20.097,345.6,0,-0.5,1624,0,0
9/15/2023 2:00,1009.6,20.646,340.4,0,-0.5,1536,0,0
9/15/2023 2:15,1030,20.771,342,0,-0.5,1352,0,0
9/15/2023 2:30,1009.6,20.912,332,0,-0.5,1352,0,0
9/15/2023 2:45,960.8,21.09,324.8,0,-0.5,1336,0,0
9/15/2023 3:00,947.6,21.2,308.8,0,-0.5,1336,0,0
9/15/2023 3:15,951.6,21.387,304,0,-0.5,1352,0,0
9/15/2023 3:30,918,21.4,296.4,0,-0.5,1356,0,0
9/15/2023 3:45,899.6,21.445,294,0,-0.5,1368,0,0
9/15/2023 4:00,896.8,21.323,286.4,0,-0.5,1404,0,0
9/15/2023 4:15,900.8,21.102,286,0,-0.5,1472,0,0
9/15/2023 4:30,903.6,20.926,282.4,0,-0.5,1528,0,0
9/15/2023 4:45,920.4,20.695,286.4,0,-0.5,1540,0,0
9/15/2023 5:00,1062,20.865,296.4,0,-0.5,1660,0,0
9/15/2023 5:15,1103.6,19.946,309.2,0,-0.5,2020,0,0
9/15/2023 5:30,1221.6,18.429,333.2,0,-0.5,2132,0,0
9/15/2023 5:45,1359.2,18.123,358.4,0,-0.5,2228,0,0
9/15/2023 6:00,1671.2,19.793,401.2,0,-0.5,2372,0,0
9/15/2023 6:15,1703.2,19.076,464,0,-0.5,2584,0,0
9/15/2023 6:30,1679.6,18.76,469.2,0,-0.5,2572,0,0
9/15/2023 6:45,1788.8,19.499,496.8,0,-0.5,2524,0,0
9/15/2023 7:00,1922,21.823,510.8,0,-0.5,2536,0,0
9/15/2023 7:15,1842.8,21.832,558.4,0,-0.5,2668,0,0
9/15/2023 7:30,1834.8,21.953,549.6,0,-0.5,2680,0,0
9/15/2023 7:45,1888.8,22.011,566.8,0,-0.5,2668,0,0
9/15/2023 8:00,1960.8,21.805,565.2,0,-0.5,2656,0,0
9/15/2023 8:15,1887.6,21.835,545.2,0,-0.5,2640,0,0
9/15/2023 8:30,1939.2,22.101,524,0,-0.5,2644,0,0
9/15/2023 8:45,1841.2,22.274,543.6,0,-0.5,2620,0,0
9/15/2023 9:00,1905.6,22.206,541.6,0,-0.5,2608,0,0
9/15/2023 9:15,1840.8,22.727,552.4,0,-0.5,2632,0,0
9/15/2023 9:30,1877.2,22.893,544.4,0,-0.5,2624,0,0
9/15/2023 9:45,1819.6,22.923,532.8,0,-0.5,2628,0,0
9/15/2023 10:00,1911.6,23.001,538.8,0,-0.5,2628,0,0
9/15/2023 10:15,1908.4,22.998,554,0,-0.5,2588,0,0
9/15/2023 10:30,1814,23.262,548.8,0,-0.5,2564,0,0
9/15/2023 10:45,1786.8,23.319,566.4,0,-0.5,2556,0,0
9/15/2023 11:00,1876.4,23.412,573.6,0,-0.5,2512,0,0
9/15/2023 11:15,1881.6,23.53,570,0,-0.5,2508,0,0
9/15/2023 11:30,1932.4,23.356,552.4,0,-0.5,2492,0,0
9/15/2023 11:45,1935.6,23.268,540,0,-0.5,2476,0,0
9/15/2023 12:00,2008.4,23.585,540.4,0,-0.5,2480,0,0
9/15/2023 12:15,1898,24.289,541.2,0,-0.5,2444,0,0
9/15/2023 12:30,1912.4,24.58,549.2,0,-0.5,2288,0,0
9/15/2023 12:45,1975.6,24.152,542.4,0,-0.5,2224,0,0
9/15/2023 13:00,1949.6,23.45,532.4,0,-0.5,2204,0,0
9/15/2023 13:15,1890.4,23.654,530.8,0,-0.5,2192,0,0
9/15/2023 13:30,1850.4,23.637,517.2,0,-0.5,2196,0,0
9/15/2023 13:45,1810,23.867,511.2,0,-0.5,2176,0,0
9/15/2023 14:00,1854.4,23.99,492,0,-0.5,2156,0,0
9/15/2023 14:15,1788.4,24.12,488,0,-0.5,2184,0,0
9/15/2023 14:30,1714.8,24.298,509.2,0,-0.5,2212,0,0
9/15/2023 14:45,1772.8,24.471,513.2,0,-0.5,2204,0,0
9/15/2023 15:00,1735.6,24.097,497.2,0,-0.5,2136,0,0
9/15/2023 15:15,1856.4,24.132,513.6,0,-0.5,2184,0,0
9/15/2023 15:30,1830.8,24.222,499.2,0,-0.5,2196,0,0
9/15/2023 15:45,1815.6,24.384,532,0,-0.5,2248,0,0
9/15/2023 16:00,1882.8,25.528,508.4,0,-0.5,2508,0,0
9/15/2023 16:15,1965.2,25.483,530.8,0,-0.5,2636,0,0
9/15/2023 16:30,1909.2,25.227,521.2,0,-0.5,2640,0,0
9/15/2023 16:45,1836,23.987,527.2,0,-0.5,2632,0,0
9/15/2023 17:00,1871.2,23.21,542,0,-0.5,2808,0,0
9/15/2023 17:15,1852,22.501,535.2,0,-0.5,2840,0,0
9/15/2023 17:30,1974,22.074,546.4,0,-0.5,2848,0,0
9/15/2023 17:45,1969.2,21.664,582.8,0,-0.5,2860,0,0
9/15/2023 18:00,1923.2,21.465,597.6,0,-0.5,2860,0,0
9/15/2023 18:15,1950.4,21.13,596.8,0,-0.5,2840,0,0
9/15/2023 18:30,1940.8,21.101,570.4,0,-0.5,2808,0,0
9/15/2023 18:45,2010,20.937,616,0,-0.5,2780,0,0
9/15/2023 19:00,1938.8,20.754,564.8,0,-0.5,2732,0,0
9/15/2023 19:15,1984,20.817,578.8,0,-0.5,2644,0,0
9/15/2023 19:30,1990,21.177,591.6,0,-0.5,2576,0,0
9/15/2023 19:45,2079.6,21.492,586.8,0,-0.5,2604,0,0
9/15/2023 20:00,1999.6,21.682,570,0,-0.5,2608,0,0
9/15/2023 20:15,1965.6,21.807,592.8,0,-0.5,2572,0,0
9/15/2023 20:30,2011.2,21.907,597.6,0,-0.5,2552,0,0
9/15/2023 20:45,1939.2,22.234,585.2,0,-0.5,2560,0,0
9/15/2023 21:00,1864.8,22.654,591.6,0,-0.5,2528,0,0
9/15/2023 21:15,1876.8,22.831,582.4,0,-0.5,2496,0,0
9/15/2023 21:30,1876,23.143,569.6,0,-0.5,2504,0,0
9/15/2023 21:45,1721.2,21.153,574,0,-0.5,2504,0,0
9/15/2023 22:00,1594,18.914,547.2,0,-0.5,2276,0,0
9/15/2023 22:15,1645.2,19.201,496.8,0,-0.5,2088,0,0
9/15/2023 22:30,1635.6,19.454,489.2,0,-0.5,2044,0,0
9/15/2023 22:45,1511.6,18.538,477.6,0,-0.5,2036,0,0
9/15/2023 23:00,1407.6,17.355,450.4,0,-0.5,1904,0,0
9/15/2023 23:15,1440.4,17.619,419.2,0,-0.5,1772,0,0
9/15/2023 23:30,1350,18.128,415.2,0,-0.5,1724,0,0
9/15/2023 23:45,1266.8,17.814,431.6,0,-0.5,1724,0,0
9/16/2023 0:00,1183.6,17.667,411.6,0,-0.5,1644,0,0
9/16/2023 0:15,1173.6,17.875,376.8,0,-0.5,1588,0,0
9/16/2023 0:30,1117.6,18.335,376.4,0,-0.5,1588,0,0
9/16/2023 0:45,1117.6,19.167,369.2,0,-0.5,1588,0,0
9/16/2023 1:00,1120,19.451,380.4,0,-0.5,1352,0,0
9/16/2023 1:15,1095.6,19.636,381.2,0,-0.5,1304,0,0
9/16/2023 1:30,1068.4,20.036,372,0,-0.5,1288,0,0
9/16/2023 1:45,1072.4,20.292,370,0,-0.5,1280,0,0
9/16/2023 2:00,1035.2,20.535,353.6,0,-0.5,1288,0,0
9/16/2023 2:15,1031.6,20.687,362.4,0,-0.5,1284,0,0
9/16/2023 2:30,956.8,20.962,364,0,-0.5,1284,0,0
9/16/2023 2:45,918.4,21.122,350.8,0,-0.5,1268,0,0
9/16/2023 3:00,885.2,21.262,341.6,0,-0.5,1288,0,0
9/16/2023 3:15,883.6,21.334,338.4,0,-0.5,1288,0,0
9/16/2023 3:30,871.6,21.22,326,0,-0.5,1288,0,0
9/16/2023 3:45,863.2,21.228,303.2,0,-0.5,1296,0,0
9/16/2023 4:00,904.4,21.268,312,0,-0.5,1332,0,0
9/16/2023 4:15,893.2,21.298,310.4,0,-0.5,1348,0,0
9/16/2023 4:30,911.6,21.027,307.2,0,-0.5,1396,0,0
9/16/2023 4:45,913.2,20.596,298,0,-0.5,1440,0,0
9/16/2023 5:00,1042.4,20.774,297.2,0,-0.5,1552,0,0
9/16/2023 5:15,1141.2,20.358,301.2,0,-0.5,1900,0,0
9/16/2023 5:30,1135.6,18.677,328,0,-0.5,2008,0,0
9/16/2023 5:45,1257.2,19.321,314.8,0,-0.5,2296,0,0
9/16/2023 6:00,1484.4,21.433,380,0,-0.5,2556,0,0
9/16/2023 6:15,1525.6,20.682,467.2,0,-0.5,2548,0,0
9/16/2023 6:30,1555.6,20.08,467.2,0,-0.5,2568,0,0
9/16/2023 6:45,1782.8,21.338,496,0,-0.5,2536,0,0
9/16/2023 7:00,1809.6,22.953,522.4,0,-0.5,2616,0,0
9/16/2023 7:15,1847.2,22.665,553.2,0,-0.5,2720,0,0
9/16/2023 7:30,1779.6,22.093,527.6,0,-0.5,2684,0,0
9/16/2023 7:45,1915.6,21.811,523.2,0,-0.5,2680,0,0
9/16/2023 8:00,1849.6,21.465,532.4,0,-0.5,2680,0,0
9/16/2023 8:15,1808,21.202,540.4,0,-0.5,2668,0,0
9/16/2023 8:30,1830,21.446,561.6,0,-0.5,2688,0,0
9/16/2023 8:45,1930,21.386,554.4,0,-0.5,2712,0,0
9/16/2023 9:00,1954.4,21.134,558.4,0,-0.5,2656,0,0
9/16/2023 9:15,1913.6,21.009,573.6,0,-0.5,2632,0,0
9/16/2023 9:30,1887.2,21.161,567.2,0,-0.5,2608,0,0
9/16/2023 9:45,1946.4,21.285,572.4,0,-0.5,2636,0,0
9/16/2023 10:00,1902,21.309,566.4,0,-0.5,2628,0,0
9/16/2023 10:15,1895.6,21.434,594,0,-0.5,2624,0,0
9/16/2023 10:30,1920.4,21.467,579.2,0,-0.5,2600,0,0
9/16/2023 10:45,1910.8,21.477,582.4,0,-0.5,2612,0,0
9/16/2023 11:00,1917.6,21.526,558.8,0,-0.5,2620,0,0
9/16/2023 11:15,1926.8,21.646,541.2,0,-0.5,2576,0,0
9/16/2023 11:30,1891.6,21.809,545.2,0,-0.5,2528,0,0
9/16/2023 11:45,1936.8,21.997,550.4,0,-0.5,2560,0,0
9/16/2023 12:00,1826,21.963,565.6,0,-0.5,2536,0,0
9/16/2023 12:15,1879.6,22.119,554,0,-0.5,2504,0,0
9/16/2023 12:30,1863.6,22.305,554,0,-0.5,2524,0,0
9/16/2023 12:45,1988.4,22.025,582,0,-0.5,2500,0,0
9/16/2023 13:00,1898,21.327,547.2,0,-0.5,2452,0,0
9/16/2023 13:15,1975.2,21.675,548.8,0,-0.5,2380,0,0
9/16/2023 13:30,1777.6,21.944,514.8,0,-0.5,2368,0,0
9/16/2023 13:45,1905.2,22.184,548.4,0,-0.5,2400,0,0
9/16/2023 14:00,1817.2,22.143,554.4,0,-0.5,2396,0,0
9/16/2023 14:15,1775.2,22.11,538.4,0,-0.5,2380,0,0
9/16/2023 14:30,1739.6,22.32,566,0,-0.5,2400,0,0
9/16/2023 14:45,1808.4,22.195,532,0,-0.5,2384,0,0
9/16/2023 15:00,1782.8,22.177,516.4,0,-0.5,2456,0,0
9/16/2023 15:15,1742,22.02,516,0,-0.5,2432,0,0
9/16/2023 15:30,1795.2,21.627,504,0,-0.5,2472,0,0
9/16/2023 15:45,1878.4,21.724,532.8,0,-0.5,2504,0,0
9/16/2023 16:00,1962.8,23.131,512.4,0,-0.5,2536,0,0
9/16/2023 16:15,1909.6,23.095,545.6,0,-0.5,2668,0,0
9/16/2023 16:30,2026.8,23.058,540.4,0,-0.5,2708,0,0
9/16/2023 16:45,1912,22.8,539.2,0,-0.5,2736,0,0
9/16/2023 17:00,1938,22.532,547.2,0,-0.5,2728,0,0
9/16/2023 17:15,2168.4,22.2,535.2,0,-0.5,2720,0,0
9/16/2023 17:30,1950.4,21.916,552.4,0,-0.5,2740,0,0
9/16/2023 17:45,1997.2,21.761,564.4,0,-0.5,2792,0,0
9/16/2023 18:00,1896.8,21.788,570,0,-0.5,2724,0,0
9/16/2023 18:15,1996.4,21.819,574,0,-0.5,2688,0,0
9/16/2023 18:30,2004,21.882,572,0,-0.5,2688,0,0
9/16/2023 18:45,2085.6,21.754,584,0,-0.5,2628,0,0
9/16/2023 19:00,2023.6,21.2,558.8,0,-0.5,2588,0,0
9/16/2023 19:15,1912.8,21.517,574.8,0,-0.5,2544,0,0
9/16/2023 19:30,1989.6,21.758,583.2,0,-0.5,2488,0,0
9/16/2023 19:45,2017.2,22.052,594.4,0,-0.5,2508,0,0
9/16/2023 20:00,1966.8,22.14,584,0,-0.5,2464,0,0
9/16/2023 20:15,1829.2,22.592,556.4,0,-0.5,2480,0,0
9/16/2023 20:30,1958,22.778,558.4,0,-0.5,2456,0,0
9/16/2023 20:45,2010.8,22.858,540.4,0,-0.5,2448,0,0
9/16/2023 21:00,1918.8,22.975,540,0,-0.5,2420,0,0
9/16/2023 21:15,1930.8,23.246,538.4,0,-0.5,2388,0,0
9/16/2023 21:30,1900.8,23.678,560,0,-0.5,2380,0,0
9/16/2023 21:45,1736.8,21.924,552.4,0,-0.5,2368,0,0
9/16/2023 22:00,1582,19.72,534,0,-0.5,2200,0,0
9/16/2023 22:15,1578,20.042,505.6,0,-0.5,1972,0,0
9/16/2023 22:30,1612.4,20.399,480.8,0,-0.5,1912,0,0
9/16/2023 22:45,1528.8,20.534,474,0,-0.5,1928,0,0
9/16/2023 23:00,1386,18.218,480,0,-0.5,1856,0,0
9/16/2023 23:15,1431.2,18.478,420.8,0,-0.5,1680,0,0
9/16/2023 23:30,1432.4,18.884,402,0,-0.5,1660,0,0
9/16/2023 23:45,1343.2,18.972,386.8,0,-0.5,1640,0,0
9/17/2023 0:00,1217.6,18.386,382.8,0,-0.5,1620,0,0
9/17/2023 0:15,1174,18.642,354.8,0,-0.5,1552,0,0
9/17/2023 0:30,1198.4,18.925,361.6,0,-0.5,1536,0,0
9/17/2023 0:45,1100,19.256,354.8,0,-0.5,1560,0,0
9/17/2023 1:00,1082.8,19.505,354.4,0,-0.5,1532,0,0
9/17/2023 1:15,1033.6,19.748,343.2,0,-0.5,1532,0,0
9/17/2023 1:30,1039.2,20.074,354.8,0,-0.5,1528,0,0
9/17/2023 1:45,1015.2,20.351,344.8,0,-0.5,1536,0,0
9/17/2023 2:00,1098.8,20.988,326.8,0,-0.5,1528,0,0
9/17/2023 2:15,1033.2,21.403,341.2,0,-0.5,1284,0,0
9/17/2023 2:30,1014.4,21.572,334.8,0,-0.5,1240,0,0
9/17/2023 2:45,1001.6,21.754,328,0,-0.5,1224,0,0
9/17/2023 3:00,962,21.947,303.6,0,-0.5,1212,0,0
9/17/2023 3:15,990.4,22.148,299.2,0,-0.5,1220,0,0
9/17/2023 3:30,956.4,22.329,288.4,0,-0.5,1232,0,0
9/17/2023 3:45,958.8,22.33,287.2,0,-0.5,1240,0,0
9/17/2023 4:00,966,22.063,278.8,0,-0.5,1268,0,0
9/17/2023 4:15,981.2,21.968,281.6,0,-0.5,1284,0,0
9/17/2023 4:30,983.2,21.817,288,0,-0.5,1328,0,0
9/17/2023 4:45,962.8,21.928,280.8,0,-0.5,1344,0,0
9/17/2023 5:00,1084.8,21.959,298.4,0,-0.5,1476,0,0
9/17/2023 5:15,1110.4,21.375,302,0,-0.5,1792,0,0
9/17/2023 5:30,1129.6,20.24,314,0,-0.5,1876,0,0
9/17/2023 5:45,1204.4,20.516,319.6,0,-0.5,2044,0,0
9/17/2023 6:00,1466.8,23.168,351.2,0,-0.5,2196,0,0
9/17/2023 6:15,1536.4,22.488,382.4,0,-0.5,2536,0,0
9/17/2023 6:30,1575.2,21.598,428.8,0,-0.5,2432,0,0
9/17/2023 6:45,1667.6,23.123,428.8,0,-0.5,2472,0,0
9/17/2023 7:00,1787.6,24.022,522,0,-0.5,2644,0,0
9/17/2023 7:15,1828.4,23.487,555.2,0,-0.5,2748,0,0
9/17/2023 7:30,1867.6,22.95,550,0,-0.5,2732,0,0
9/17/2023 7:45,1875.2,22.921,561.2,0,-0.5,2716,0,0
9/17/2023 8:00,1926.4,22.632,539.6,0,-0.5,2688,0,0
9/17/2023 8:15,1814.4,22.562,519.2,0,-0.5,2704,0,0
9/17/2023 8:30,1902.8,22.159,537.2,0,-0.5,2672,0,0
9/17/2023 8:45,1884.8,21.982,558,0,-0.5,2644,0,0
9/17/2023 9:00,1876.4,21.932,560.4,0,-0.5,2680,0,0
9/17/2023 9:15,1927.6,21.971,551.6,0,-0.5,2680,0,0
9/17/2023 9:30,1787.6,21.566,547.2,0,-0.5,2660,0,0
9/17/2023 9:45,1762,21.623,570,0,-0.5,2632,0,0
9/17/2023 10:00,1820.4,21.818,565.6,0,-0.5,2696,0,0
9/17/2023 10:15,1807.2,21.568,576.4,0,-0.5,2656,0,0
9/17/2023 10:30,1917.6,21.569,587.2,0,-0.5,2668,0,0
9/17/2023 10:45,1870,21.774,558.4,0,-0.5,2660,0,0
9/17/2023 11:00,1910.8,21.729,557.2,0,-0.5,2660,0,0
9/17/2023 11:15,1952,21.769,600.8,0,-0.5,2608,0,0
9/17/2023 11:30,1897.6,21.723,558,0,-0.5,2596,0,0
9/17/2023 11:45,2016,21.84,592.8,0,-0.5,2548,0,0
9/17/2023 12:00,1931.2,21.75,563.2,0,-0.5,2580,0,0
9/17/2023 12:15,2010,21.829,552,0,-0.5,2508,0,0
9/17/2023 12:30,1990,21.865,560.4,0,-0.5,2508,0,0
9/17/2023 12:45,1867.2,22.259,574.4,0,-0.5,2468,0,0
9/17/2023 13:00,1945.2,21.417,548,0,-0.5,2472,0,0
9/17/2023 13:15,1914.8,21.589,513.2,0,-0.5,2396,0,0
9/17/2023 13:30,1875.6,21.808,524,0,-0.5,2396,0,0
9/17/2023 13:45,1915.6,21.951,516.4,0,-0.5,2400,0,0
9/17/2023 14:00,1873.6,22.109,510,0,-0.5,2384,0,0
9/17/2023 14:15,1822.8,22.147,498,0,-0.5,2372,0,0
9/17/2023 14:30,1867.2,22.256,490,0,-0.5,2424,0,0
9/17/2023 14:45,1783.2,22.3,502.8,0,-0.5,2420,0,0
9/17/2023 15:00,1779.2,22.482,502.4,0,-0.5,2420,0,0
9/17/2023 15:15,1808.4,22.425,528.4,0,-0.5,2452,0,0
9/17/2023 15:30,1825.6,22.181,530.8,0,-0.5,2464,0,0
9/17/2023 15:45,1790.8,21.578,518.8,0,-0.5,2508,0,0
9/17/2023 16:00,2024,23.144,521.6,0,-0.5,2520,0,0
9/17/2023 16:15,1987.2,22.881,571.6,0,-0.5,2748,0,0
9/17/2023 16:30,1952,22.554,575.6,0,-0.5,2728,0,0
9/17/2023 16:45,1867.2,22.277,582,0,-0.5,2776,0,0
9/17/2023 17:00,1926,21.85,600.4,0,-0.5,2760,0,0
9/17/2023 17:15,1940,21.567,574.8,0,-0.5,2768,0,0
9/17/2023 17:30,1943.2,21.331,570,0,-0.5,2748,0,0
9/17/2023 17:45,1900.8,21.239,596,0,-0.5,2744,0,0
9/17/2023 18:00,1961.6,21.372,603.2,0,-0.5,2724,0,0
9/17/2023 18:15,2020.4,21.482,588.8,0,-0.5,2712,0,0
9/17/2023 18:30,2033.2,21.5,591.2,0,-0.5,2720,0,0
9/17/2023 18:45,2007.6,21.63,585.2,0,-0.5,2628,0,0
9/17/2023 19:00,2010,21.315,582,0,-0.5,2608,0,0
9/17/2023 19:15,1966,21.675,552.8,0,-0.5,2512,0,0
9/17/2023 19:30,1951.2,21.84,576,0,-0.5,2520,0,0
9/17/2023 19:45,1941.2,21.944,592,0,-0.5,2520,0,0
9/17/2023 20:00,2017.6,22.127,566,0,-0.5,2500,0,0
9/17/2023 20:15,1964.4,22.136,580.4,0,-0.5,2468,0,0
9/17/2023 20:30,1940.4,22.253,578.8,0,-0.5,2432,0,0
9/17/2023 20:45,1990.8,22.622,558.8,0,-0.5,2420,0,0
9/17/2023 21:00,2024.4,22.8,563.2,0,-0.5,2440,0,0
9/17/2023 21:15,1929.2,23.088,581.2,0,-0.5,2384,0,0
9/17/2023 21:30,1894.8,23.355,576,0,-0.5,2380,0,0
9/17/2023 21:45,1746,21.491,578.8,0,-0.5,2344,0,0
9/17/2023 22:00,1512.4,19.537,539.6,0,-0.5,2192,0,0
9/17/2023 22:15,1564.4,19.83,488.4,0,-0.5,2040,0,0
9/17/2023 22:30,1520,20.014,466,0,-0.5,1980,0,0
9/17/2023 22:45,1439.6,19.26,470,0,-0.5,1960,0,0
9/17/2023 23:00,1388,18.025,448.4,0,-0.5,1864,0,0
9/17/2023 23:15,1344,18.342,421.6,0,-0.5,1748,0,0
9/17/2023 23:30,1394,18.778,407.6,0,-0.5,1716,0,0
9/17/2023 23:45,1278.4,18.768,386.8,0,-0.5,1712,0,0
9/18/2023 0:00,1131.2,18.131,364,0,-0.5,1668,0,0
9/18/2023 0:15,1065.2,18.337,350.4,0,-0.5,1580,0,0
9/18/2023 0:30,1088.8,18.584,352.4,0,-0.5,1580,0,0
9/18/2023 0:45,1096,18.848,342.4,0,-0.5,1568,0,0
9/18/2023 1:00,1059.6,19.134,344,0,-0.5,1576,0,0
9/18/2023 1:15,1026.8,19.318,338.4,0,-0.5,1584,0,0
9/18/2023 1:30,1028.8,19.576,328,0,-0.5,1572,0,0
9/18/2023 1:45,1019.2,20.028,323.6,0,-0.5,1584,0,0
9/18/2023 2:00,1009.2,20.53,337.2,0,-0.5,1500,0,0
9/18/2023 2:15,974.4,20.892,346,0,-0.5,1308,0,0
9/18/2023 2:30,954.8,21.046,338.4,0,-0.5,1296,0,0
9/18/2023 2:45,976.8,21.216,322.8,0,-0.5,1280,0,0
9/18/2023 3:00,952,21.361,305.6,0,-0.5,1276,0,0
9/18/2023 3:15,943.2,21.57,297.2,0,-0.5,1280,0,0
9/18/2023 3:30,935.2,21.587,303.6,0,-0.5,1300,0,0
9/18/2023 3:45,919.6,21.62,292.8,0,-0.5,1320,0,0
9/18/2023 4:00,945.2,21.437,279.6,0,-0.5,1344,0,0
9/18/2023 4:15,933.2,21.144,281.2,0,-0.5,1368,0,0
9/18/2023 4:30,917.6,20.875,296.8,0,-0.5,1408,0,0
9/18/2023 4:45,925.2,20.618,297.2,0,-0.5,1488,0,0
9/18/2023 5:00,1100.4,20.869,291.2,0,-0.5,1656,0,0
9/18/2023 5:15,1127.2,20.013,309.2,0,-0.5,1988,0,0
9/18/2023 5:30,1199.6,18.594,337.2,0,-0.5,2084,0,0
9/18/2023 5:45,1431.6,19.133,349.6,0,-0.5,2200,0,0
9/18/2023 6:00,1610.4,19.912,414.8,0,-0.5,2428,0,0
9/18/2023 6:15,1681.6,18.973,472.8,0,-0.5,2532,0,0
9/18/2023 6:30,1729.6,18.551,463.6,0,-0.5,2524,0,0
9/18/2023 6:45,1776.8,20.312,468,0,-0.5,2488,0,0
9/18/2023 7:00,1848.4,21.99,499.6,0,-0.5,2628,0,0
9/18/2023 7:15,1895.2,22.197,561.6,0,-0.5,2700,0,0
9/18/2023 7:30,1871.6,22.121,555.6,0,-0.5,2660,0,0
9/18/2023 7:45,1956,22.128,542,0,-0.5,2636,0,0
9/18/2023 8:00,1994.8,21.76,534,0,-0.5,2648,0,0
9/18/2023 8:15,1858.8,21.791,521.2,0,-0.5,2624,0,0
9/18/2023 8:30,1882,21.582,490.4,0,-0.5,2596,0,0
9/18/2023 8:45,2071.6,21.368,544,0,-0.5,2580,0,0
9/18/2023 9:00,1928,21.316,534.4,0,-0.5,2516,0,0
9/18/2023 9:15,1975.6,21.61,529.2,0,-0.5,2552,0,0
9/18/2023 9:30,1894,21.967,542.8,0,-0.5,2596,0,0
9/18/2023 9:45,1877.6,22.279,558.8,0,-0.5,2572,0,0
9/18/2023 10:00,1866.4,22.402,574.8,0,-0.5,2556,0,0
9/18/2023 10:15,1888,22.523,558.4,0,-0.5,2496,0,0
9/18/2023 10:30,1843.2,22.82,554,0,-0.5,2536,0,0
9/18/2023 10:45,1838.8,22.813,560.4,0,-0.5,2540,0,0
9/18/2023 11:00,1808.8,22.808,563.2,0,-0.5,2572,0,0
9/18/2023 11:15,1825.2,23.032,507.6,0,-0.5,2576,0,0
9/18/2023 11:30,1878.4,23.197,546.4,0,-0.5,2576,0,0
9/18/2023 11:45,1903.2,23.364,532,0,-0.5,2536,0,0
9/18/2023 12:00,1956.4,23.388,536.4,0,-0.5,2528,0,0
9/18/2023 12:15,1945.2,23.48,522.4,0,-0.5,2508,0,0
9/18/2023 12:30,1911.6,23.705,508.8,0,-0.5,2504,0,0
9/18/2023 12:45,1901.6,24.029,515.2,0,-0.5,2436,0,0
9/18/2023 13:00,1734.8,22.93,527.2,0,-0.5,2468,0,0
9/18/2023 13:15,1776.8,23.407,512.4,0,-0.5,2384,0,0
9/18/2023 13:30,1721.6,23.384,489.2,0,-0.5,2344,0,0
9/18/2023 13:45,1768.8,23.497,484.4,0,-0.5,2424,0,0
9/18/2023 14:00,1733.2,23.434,484.4,0,-0.5,2400,0,0
9/18/2023 14:15,1727.2,23.548,502,0,-0.5,2432,0,0
9/18/2023 14:30,1692.8,23.553,503.2,0,-0.5,2456,0,0
9/18/2023 14:45,1740.8,23.515,498.4,0,-0.5,2480,0,0
9/18/2023 15:00,1798,23.246,496,0,-0.5,2500,0,0
9/18/2023 15:15,1758.4,23.038,494,0,-0.5,2456,0,0
9/18/2023 15:30,1820,22.79,487.2,0,-0.5,2460,0,0
9/18/2023 15:45,1797.2,22.566,482.4,0,-0.5,2520,0,0
9/18/2023 16:00,1892.4,24.099,493.6,0,-0.5,2532,0,0
9/18/2023 16:15,1898,24.235,508.4,0,-0.5,2696,0,0
9/18/2023 16:30,1862.8,23.957,538,0,-0.5,2732,0,0
9/18/2023 16:45,1943.2,23.066,544,0,-0.5,2736,0,0
9/18/2023 17:00,1889.2,22.211,563.2,0,-0.5,2860,0,0
9/18/2023 17:15,1996.4,21.641,558,0,-0.5,2852,0,0
9/18/2023 17:30,1954.4,21.288,569.6,0,-0.5,2864,0,0
9/18/2023 17:45,1940.8,20.996,568.8,0,-0.5,2884,0,0
9/18/2023 18:00,2088.4,20.679,590.8,0,-0.5,2924,0,0
9/18/2023 18:15,2010,20.655,590.8,0,-0.5,2892,0,0
9/18/2023 18:30,2047.6,20.494,626,0,-0.5,2884,0,0
9/18/2023 18:45,2039.2,20.65,614.8,0,-0.5,2796,0,0
9/18/2023 19:00,1977.6,20.207,608,0,-0.5,2752,0,0
9/18/2023 19:15,1999.2,20.417,580,0,-0.5,2672,0,0
9/18/2023 19:30,1974.4,20.75,608.8,0,-0.5,2644,0,0
9/18/2023 19:45,1952,20.958,603.6,0,-0.5,2672,0,0
9/18/2023 20:00,1915.6,20.899,616,0,-0.5,2636,0,0
9/18/2023 20:15,2072.8,21.05,588.8,0,-0.5,2620,0,0
9/18/2023 20:30,1979.6,21.137,590.8,0,-0.5,2600,0,0
9/18/2023 20:45,1900,21.251,571.6,0,-0.5,2596,0,0
9/18/2023 21:00,1942.8,21.294,594.4,0,-0.5,2552,0,0
9/18/2023 21:15,2049.6,21.397,578.4,0,-0.5,2560,0,0
9/18/2023 21:30,1938,21.841,556.8,0,-0.5,2512,0,0
