Date_time,BO1013_FLOW1,BO1016_Pressure(m),BO1017_FLOW1,BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),BO1029_FLOW1,BO1029_FLOW2,BO1029_Pressure(m),BO1044_FLOW1,BO1044_FLOW2,BO1044_Pressure ,NB1013_FLOW1,NB1013_FLOW2,NB1013_Pressure,NB1017_FLOW1,NB1017_FLOW2,NB1017_Pressure,NB1019_FLOW1,NB1019_FLOW2,NB1019_Pressure,NB1020_FLOW1,NB1020_FLOW2,NB1020_Pressure,NB1021_FLOW1,NB1021_FLOW2,NB1021_Pressure,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),TD1044_flow1,TD1044_press,NMNBOOTM1_FLOW1,BOO_TM2_Pressure
15/09/23 00:00,612.8,21.859,3232,20.275,,,398.4,19.898,201.6,0,14.486,0,0,-0.5,657.6,0,-0.094,3468,0,20.089,1239.2,0,17.894,402,0,-0.5,1672,0,0,397.2,231.2,14.863,670,24,260,35.5,9720.001,12.631
15/09/23 00:15,598,22.08,3200,20.556,,,341.2,20.008,175.2,0,14.812,0,0,-0.5,614,0,-0.117,3384,0,20.365,1118.4,0,18.245,370,0,-0.5,1576,0,0,360,196.4,14.659,577.6,24,242.3,32.75,9000.001,12.6
15/09/23 00:30,585.2,22.268,3168,20.816,,,344.4,20.462,175.6,0,14.522,0,0,-0.5,586.8,0,-0.094,3340,0,20.705,1082.8,0,18.62,356,0,-0.5,1596,0,0,355.2,171.6,14.855,541.2,24,224.6,30,8800.001,12.6
15/09/23 00:45,574,22.453,3080,21.028,,,354.4,20.642,152,0,14.546,0,0,-0.5,582.4,0,-0.117,3264,0,20.901,1056.8,0,18.841,361.6,0,-0.5,1612,0,0,364.8,173.2,14.855,542.8,24,215.7,28.75,8640.001,12.631
15/09/23 01:00,557.6,22.659,3076,21.274,,,362.8,20.877,144,0,14.501,0,0,-0.5,568.4,0,-0.094,3232,0,21.133,1058.4,0,19.191,352,0,-0.5,1608,0,0,368.8,150.8,14.926,526,24,206.8,27.5,8480.001,12.631
15/09/23 01:15,542.8,22.849,2992,21.487,,,301.6,21.175,154.4,0,14.59,0,0,-0.5,548.8,0,-0.117,3188,0,21.342,1014,0,19.461,339.6,0,-0.5,1624,0,0,308,141.6,14.706,503.6,24,204.4,27.5,8280.001,12.6
15/09/23 01:30,532,22.951,2988,21.618,,,294,21.41,282.4,0,14.384,0,0,-0.5,544.4,0,-0.094,3108,0,21.483,1000.8,0,19.595,342,0,-0.5,1632,0,0,305.6,153.6,15.114,498.8,24,202,27.5,8200.001,12.631
15/09/23 01:45,520,23.216,2928,21.957,,,311.2,21.629,230,0,14.838,0,0,-0.5,521.2,0,-0.094,3100,0,21.83,1005.2,0,20.097,345.6,0,-0.5,1624,0,0,329.6,277.6,14.73,470.8,24,193.5,27.5,8200.001,12.631
15/09/23 02:00,513.6,23.474,2852,22.357,,,298,22.404,114.4,0,14.653,0,0,-0.5,514,0,-0.117,3032,0,22.193,1009.6,0,20.646,340.4,0,-0.5,1536,0,0,306.8,227.2,15.114,445.2,24.5,185,27.5,7960.001,12.6
15/09/23 02:15,509.2,23.561,2860,22.477,,,289.6,22.553,120.8,0,14.619,0,0,-0.5,509.6,0,-0.094,2992,0,22.391,1030,0,20.771,342,0,-0.5,1352,0,0,292.4,110.8,14.777,422.8,24,181.1,27.5,7600.001,12.631
15/09/23 02:30,497.2,23.702,2796,22.631,,,276.8,22.639,144.8,0,14.548,0,0,-0.5,500.8,0,-0.117,2920,0,22.527,1009.6,0,20.912,332,0,-0.5,1352,0,0,282.4,118.8,15.067,408.8,24.5,177.2,27.5,7480.001,12.631
15/09/23 02:45,488,23.82,2704,22.785,,,284.4,22.553,143.6,0,14.841,0,0,-0.5,490.4,0,-0.117,2864,0,22.574,960.8,0,21.09,324.8,0,-0.5,1336,0,0,296.4,142,14.659,404.4,24,168.2,27.75,7440.001,12.631
15/09/23 03:00,488.4,23.94,2652,22.907,,,357.2,22.796,245.2,0,14.253,0,0,-0.5,478.4,0,-0.117,2796,0,22.814,947.6,0,21.2,308.8,0,-0.5,1336,0,0,372,141.2,14.949,454.4,24.5,159.2,28,7360.001,12.631
15/09/23 03:15,482.4,24.046,2612,23.042,,,346,22.96,264.4,0,14.624,0,0,-0.5,479.6,0,-0.094,2772,0,22.944,951.6,0,21.387,304,0,-0.5,1352,0,0,355.6,242.4,15.458,456.4,24.5,156.7,28,7400.001,12.631
15/09/23 03:30,475.2,23.763,2556,23.06,,,300.4,23.062,314,0,14.543,0,0,-0.5,475.2,0,-0.094,2744,0,22.916,918,0,21.4,296.4,0,-0.5,1356,0,0,313.2,261.6,14.832,459.6,24.5,154.2,28,7360.001,12.631
15/09/23 03:45,481.2,23.685,2604,23.081,,,316.4,22.827,354.8,0,14.603,0,0,-0.5,468.4,0,-0.094,2740,0,22.965,899.6,0,21.445,294,0,-0.5,1368,0,0,318.8,310.8,14.863,454.8,24.5,155.2,28,7360.001,12.631
15/09/23 04:00,490.4,23.584,2564,22.99,,,287.2,22.984,372.4,0,14.59,0,0,-0.5,484.8,0,-0.063,2724,0,22.926,896.8,0,21.323,286.4,0,-0.5,1404,0,0,297.6,351.2,15.098,459.6,24.5,156.2,28,7400.001,12.631
15/09/23 04:15,494.4,23.496,2572,22.89,,,281.2,23.093,354.8,0,14.543,0,0,-0.5,488.4,0,-0.094,2736,0,22.837,900.8,0,21.102,286,0,-0.5,1472,0,0,288.8,366.4,14.471,441.2,24.5,157.8,28,7440.001,12.631
15/09/23 04:30,508.4,23.344,2612,22.707,,,278.8,22.796,348.4,0,14.778,0,0,-0.5,493.2,0,-0.063,2756,0,22.649,903.6,0,20.926,282.4,0,-0.5,1528,0,0,281.2,349.6,15.341,531.6,24,159.4,28,7600.001,12.631
15/09/23 04:45,564.4,23.502,2696,22.703,,,288.8,22.506,362.8,0,14.742,0,0,-0.5,495.6,0,-0.11,2852,0,22.271,920.4,0,20.695,286.4,0,-0.5,1540,0,0,300.8,346.8,14.91,545.2,24,167.8,28,7680.001,12.639
15/09/23 05:00,664.8,24.892,3016,23.481,,,269.6,23.446,386,0,17.394,0,0,-0.5,552.8,0,-0.086,3180,0,23.44,1062,0,20.865,296.4,0,-0.5,1660,0,0,271.6,357.6,17.956,611.2,27,176.2,28,8160.001,12.639
15/09/23 05:15,654,24.553,3040,22.822,,,272,22.608,378.4,0,17.399,0,0,-0.5,661.2,0,-0.086,3284,0,22.772,1103.6,0,19.946,309.2,0,-0.5,2020,0,0,283.2,378.8,17.753,690.4,27,193.7,27.75,9240.001,12.639
15/09/23 05:30,689.2,23.6,3324,21.663,,,302.8,21.84,278,0,17.206,0,0,-0.5,651.2,0,-0.11,3492,0,21.762,1221.6,0,18.429,333.2,0,-0.5,2132,0,0,315.6,370.8,18.183,765.2,26.5,211.2,27.5,9600.001,12.67
15/09/23 05:45,797.6,24.736,3636,22.199,,,317.2,20.11,340,0,20.67,0,0,-0.5,671.2,0,-0.11,3896,0,22.151,1359.2,0,18.123,358.4,0,-0.5,2228,0,0,327.6,275.2,17.659,871.2,26,246.3,29,10160,12.647
15/09/23 06:00,926.4,28.042,4220,24.788,,,422,23.344,393.6,0,25.76,0,0,-0.5,784,0,-0.086,4476,0,24.774,1671.2,0,19.793,401.2,0,-0.5,2372,0,0,433.2,336,27.134,1112,34,281.4,30.5,11720,12.647
15/09/23 06:15,980.8,27.549,4300,24.168,,,558,22.388,394.4,0,26.673,0,0,-0.5,913.6,0,-0.11,4584,0,24.158,1703.2,0,19.076,464,0,-0.5,2584,0,0,573.6,390,26.969,1414.4,34,335.8,30.5,13400,12.647
15/09/23 06:30,1034.4,27.212,4432,23.804,,,597.2,21.809,366.8,0,26.637,0,0,-0.5,979.2,0,-0.086,4656,0,23.79,1679.6,0,18.76,469.2,0,-0.5,2572,0,0,618.8,389.2,26.813,1448.8,33.5,390.2,30.5,13760,12.655
15/09/23 06:45,1064,28.881,4600,25.075,,,669.2,21.738,407.6,0,30.121,0,0,-0.5,1019.2,0,-0.055,4888,0,24.936,1788.8,0,19.499,496.8,0,-0.5,2524,0,0,695.2,364,26.969,1516,33.5,400,34.25,13880,12.709
15/09/23 07:00,1118.4,32.282,4892,27.983,,,740.8,25.02,518.8,0,34.209,0,0,-0.5,1039.2,0,-0.047,5248,0,27.836,1922,0,21.823,510.8,0,-0.5,2536,0,0,746,399.6,34.933,1524,40.5,409.8,38,14560,12.694
15/09/23 07:15,1108.4,32.27,4944,27.95,,,764,25.638,555.6,0,34.306,0,0,-0.5,1128.8,0,-0.102,5240,0,27.914,1842.8,0,21.832,558.4,0,-0.5,2668,0,0,786,514,34.55,1626.4,41,410.1,38,15440,12.709
15/09/23 07:30,1074.8,32.39,4992,28.051,,,856.8,25.27,421.2,0,34.199,0,0,-0.5,1094.4,0,-0.102,5248,0,27.844,1834.8,0,21.953,549.6,0,-0.5,2680,0,0,865.2,550.8,34.808,1547.6,41.5,410.4,38,15480,12.749
15/09/23 07:45,1036.8,32.5,5000,28.152,,,870,25.348,455.6,0,34.152,0,0,-0.5,1067.6,0,-0.07,5196,0,28.071,1888.8,0,22.011,566.8,0,-0.5,2668,0,0,867.2,419.2,34.526,1558,41,416.1,41.5,15280,12.764
15/09/23 08:00,1049.2,32.416,4904,28.069,,,884.4,25.192,488,0,34.374,0,0,-0.5,1025.6,0,-0.063,5200,0,27.954,1960.8,0,21.805,565.2,0,-0.5,2656,0,0,884.8,453.2,35.176,1491.6,41.5,421.8,45,15200,12.811
15/09/23 08:15,1079.6,32.447,4884,28.112,,,934,25.286,551.2,0,34.421,0,0,-0.5,1051.2,0,-0.055,5152,0,27.985,1887.6,0,21.835,545.2,0,-0.5,2640,0,0,954.4,485.2,35.121,1453.2,41.5,423.8,45.25,15240,12.819
15/09/23 08:30,1086.8,32.494,4980,28.221,,,910.4,25.348,591.2,0,34.233,0,0,-0.5,1064,0,0.016,5152,0,28.16,1939.2,0,22.101,524,0,-0.5,2644,0,0,908,546.8,34.73,1378.8,41.5,425.8,45.5,15240,12.858
15/09/23 08:45,1075.6,32.611,4860,28.299,,,899.6,25.607,589.6,0,34.282,0,0,-0.5,1081.6,0,-0.039,5144,0,28.293,1841.2,0,22.274,543.6,0,-0.5,2620,0,0,901.6,586.4,35.082,1289.6,42,433.9,45.25,15240,12.874
15/09/23 09:00,1026.4,32.62,4976,28.295,,,957.6,25.341,591.2,0,34.457,0,0,-0.5,1066.4,0,-0.039,5144,0,28.217,1905.6,0,22.206,541.6,0,-0.5,2608,0,0,964.8,584.4,34.816,1311.6,41.5,442,45,15240,12.913
15/09/23 09:15,1014,32.965,4992,28.662,,,970.8,25.646,594,0,34.28,0,0,-0.5,1020.8,0,0,5176,0,28.596,1840.8,0,22.727,552.4,0,-0.5,2632,0,0,1010.4,586.4,34.824,1300.4,42,445.8,45,15200,12.921
15/09/23 09:30,1015.6,33.054,4832,28.797,,,861.6,26.124,598.4,0,34.397,0,0,-0.5,1003.6,0,0.008,5164,0,28.758,1877.2,0,22.893,544.4,0,-0.5,2624,0,0,897.6,589.2,34.769,1276,42,449.6,45,15040,12.976
15/09/23 09:45,1038.8,33.025,4904,28.817,,,839.6,26.241,596.4,0,34.426,0,0,0,1008.4,0,0.039,5136,0,28.653,1819.6,0,22.923,532.8,0,-0.5,2628,0,0,842,592.8,34.894,1275.6,42,442.1,45,14920,12.976
15/09/23 10:00,1042,33.057,4904,28.847,,,838,26.273,604,0,34.387,0,0,-0.5,1037.6,0,0.039,5132,0,28.833,1911.6,0,23.001,538.8,0,-0.5,2628,0,0,859.6,593.6,34.62,1236.4,42.5,434.6,45,14920,12.952
15/09/23 10:15,1042.8,33.11,4824,28.894,,,817.2,26.265,576.4,0,34.554,0,0,-0.5,1041.2,0,0,5120,0,28.82,1908.4,0,22.998,554,0,-0.5,2588,0,0,853.6,602,34.824,1231.2,42,438.3,45,14920,12.944
15/09/23 10:30,1000.8,33.276,4748,29.076,,,826,26.609,610.8,0,34.227,0,0,-0.5,1037.6,0,0,5144,0,28.972,1814,0,23.262,548.8,0,-0.5,2564,0,0,837.2,570.8,35.239,1194,42,442,45,14920,12.968
15/09/23 10:45,979.2,33.358,4844,29.108,2574,13.344,876.4,26.429,550.4,0,34.572,0,0,-0.5,983.6,0,0,5140,0,28.938,1786.8,0,23.319,566.4,0,-0.5,2556,0,0,878.8,605.6,34.996,1268.8,42,436.2,45.25,14880,12.96
15/09/23 11:00,1015.6,33.374,4896,29.2,2550.4,13.352,906.8,26.742,428.4,0,34.36,0,0,0,976.4,0,0.039,5088,0,29.068,1876.4,0,23.412,573.6,0,-0.5,2512,0,0,912,543.2,35.121,1348.4,42,430.4,45.5,14840,13.007
15/09/23 11:15,1014,33.437,4736,29.281,2525.6,13.367,843.6,26.899,529.2,0,34.28,0,0,0,1001.6,0,0.07,5088,0,29.214,1881.6,0,23.53,570,0,-0.5,2508,0,0,848.4,424.8,34.933,1285.6,42,425.9,45.5,14680,12.952
15/09/23 11:30,966.4,33.445,4836,29.205,2536.8,13.367,798.8,26.648,588,0,34.483,0,0,0,998,0,0.078,5100,0,29.17,1932.4,0,23.356,552.4,0,-0.5,2492,0,0,803.2,526.8,34.792,1287.2,42,421.4,45.5,14760,13.023
15/09/23 11:45,957.2,33.366,4836,29.137,2499.2,13.383,858.8,26.641,608.8,0,34.282,0,0,0,960,0,0.055,5088,0,28.992,1935.6,0,23.268,540,0,-0.5,2476,0,0,863.6,583.6,35.035,1268,42,415.9,45.5,14800,13.046
15/09/23 12:00,999.2,33.483,4836,29.305,2508.8,13.446,850.8,26.75,646.8,0,34.165,0,0,0,950.4,0,0.094,5108,0,29.079,2008.4,0,23.585,540.4,0,-0.5,2480,0,0,900.8,601.2,34.886,1262,42,410.4,45.5,14800,13.046
15/09/23 12:15,1020.4,33.785,4760,29.715,2461.2,13.43,784,27.502,608,0,34.405,0,0,0,997.2,0,0.133,5140,0,29.632,1898,0,24.289,541.2,0,-0.5,2444,0,0,788.4,640.8,34.973,1238.8,42,406.4,45.25,14800,13.085
15/09/23 12:30,995.6,33.986,4896,29.935,2286,13.469,762.8,27.682,609.6,0,34.282,0,0,0,1015.6,0,0.141,5136,0,29.731,1912.4,0,24.58,549.2,0,-0.5,2288,0,0,780.8,604.4,35.106,1259.6,42,402.4,45,14640,13.078
15/09/23 12:45,949.2,33.198,4776,29.325,2260,13.5,786.8,27.784,606.8,0,33.416,0,0,0,1000,0,0.125,5028,0,29.465,1975.6,0,24.152,542.4,0,-0.5,2224,0,0,814.4,601.6,34.667,1252.4,42,397.8,45.25,14560,13.132
15/09/23 13:00,895.6,32.003,4600,28.51,2248,13.508,826,26.468,545.2,0,31.343,0,0,0,951.2,0,0.164,4884,0,28.306,1949.6,0,23.45,532.4,0,-0.5,2204,0,0,819.2,602.4,31.731,1196,39.5,393.2,45.5,14200,13.171
15/09/23 13:15,879.6,31.922,4584,28.7,2202.8,13.485,804.4,26.703,562.8,0,30.985,0,0,0,887.2,0,0.172,4828,0,28.593,1890.4,0,23.654,530.8,0,-0.5,2192,0,0,796,542.4,31.919,1105.6,39.5,387.9,45.5,13800,13.171
15/09/23 13:30,922.8,32.34,4548,28.699,2215.2,13.485,839.2,26.57,528.8,0,31.346,0,0,0,876.4,0,0.235,4832,0,28.593,1850.4,0,23.637,517.2,0,-0.5,2196,0,0,844.8,556.8,32.06,1074.4,39.5,382.6,45.5,13680,13.132
15/09/23 13:45,914.8,32.45,4544,28.863,2192.4,13.516,869.2,26.805,456.8,0,31.304,0,0,0,902.8,0,0.219,4796,0,28.76,1810,0,23.867,511.2,0,-0.5,2176,0,0,882.8,524.8,31.715,1069.2,40,379.8,44,13680,13.171
15/09/23 14:00,884.4,32.505,4556,28.939,2170.4,13.493,866.8,26.938,452,0,31.685,0,0,0,902.4,0,0.219,4772,0,28.794,1854.4,0,23.99,492,0,-0.5,2156,0,0,865.2,452,31.934,1096.4,39.5,377,42.5,13520,13.179
15/09/23 14:15,873.2,32.597,4528,29.017,2202.8,13.524,827.2,27.079,446.4,0,31.275,0,0,0,878.4,0,0.258,4800,0,28.917,1788.4,0,24.12,488,0,-0.5,2184,0,0,846,448,32.177,1031.2,39.5,372.3,42.75,13480,13.14
15/09/23 14:30,866,32.679,4528,29.135,2226,13.524,832.8,27.063,462.8,0,31.552,0,0,0,859.2,0,0.258,4776,0,29.003,1714.8,0,24.298,509.2,0,-0.5,2212,0,0,846,443.2,32.31,1061.6,39.5,367.6,43,13400,13.101
15/09/23 14:45,916.8,32.664,4560,29.222,2237.6,13.524,845.6,27.533,434.4,0,31.573,0,0,0,849.6,0,0.266,4736,0,29.12,1772.8,0,24.471,513.2,0,-0.5,2204,0,0,848,457.6,31.973,1038.8,40,380.4,43,13440,13.085
15/09/23 15:00,948.8,32.494,4452,29.013,2162.4,13.524,864.8,27.22,436.8,0,31.45,0,0,0,908,0,0.274,4720,0,28.927,1735.6,0,24.097,497.2,0,-0.5,2136,0,0,910.4,431.2,32.208,1018,39.5,393.2,43,13360,13.101
15/09/23 15:15,953.2,32.407,4356,29.034,2185.6,13.516,891.6,27.087,476,0,31.278,0,0,0,938,0,0.282,4700,0,28.93,1856.4,0,24.132,513.6,0,-0.5,2184,0,0,912.4,434.4,31.809,1065.2,39.5,384.4,43,13480,13.054
15/09/23 15:30,900.4,32.191,4532,29.116,2213.6,13.485,848,27.04,535.6,0,31.273,0,0,0,943.2,0,0.274,4744,0,29.039,1830.8,0,24.222,499.2,0,-0.5,2196,0,0,848.8,474,32.161,1121.6,39.5,375.6,43,13520,13.007
15/09/23 15:45,908.4,33.142,4600,29.796,2238.4,13.438,727.2,27.369,625.2,0,33.361,0,0,0,899.2,0,0.274,4852,0,29.786,1815.6,0,24.384,532,0,-0.5,2248,0,0,754,534.4,32.075,1078.4,39.5,376,43,13520,13.038
15/09/23 16:00,957.6,35.096,4908,31.477,2507.6,13.43,707.2,29.123,521.6,0,36.725,0,0,0,908.4,0,0.274,5064,0,31.376,1882.8,0,25.528,508.4,0,-0.5,2508,0,0,716.4,618.8,36.977,1131.2,44,376.4,43,14120,13.015
15/09/23 16:15,964,35.053,4860,31.411,2634,13.391,748.4,28.731,500,0,36.417,0,0,0,942.4,0,0.274,5072,0,31.253,1965.2,0,25.483,530.8,0,-0.5,2636,0,0,764,516.4,37.024,1222.4,44,378.6,43,14600,13.038
15/09/23 16:30,1016,35.15,4780,31.104,2664.8,13.375,770.4,28.778,460.4,0,36.504,0,0,0,967.2,0,0.274,5104,0,31.036,1909.2,0,25.227,521.2,0,-0.5,2640,0,0,770,495.2,37.251,1346,44,380.8,43,14680,13.015
15/09/23 16:45,1090,34.476,4904,30.133,2667.2,13.344,779.6,28.191,476.8,0,36.357,0,0,0,986.8,0,0.274,5220,0,30.021,1836,0,23.987,527.2,0,-0.5,2632,0,0,786,458.4,36.836,1432.8,43.5,390.9,45.25,14840,13.031
15/09/23 17:00,1106.4,33.727,4984,29.45,2790.8,13.328,761.6,27.079,478.4,0,36.232,0,0,0,1062.8,0,0.266,5288,0,29.405,1871.2,0,23.21,542,0,-0.5,2808,0,0,764.8,473.6,36.664,1462.8,43,401,47.5,15240,12.991
15/09/23 17:15,1084.4,33.077,4972,28.949,2849.2,13.281,765.2,26.492,481.6,0,36.164,0,0,0,1089.2,0,0.258,5372,0,28.979,1852,0,22.501,535.2,0,-0.5,2840,0,0,778.8,476.8,36.821,1526.4,43,412.7,47.5,15520,12.976
15/09/23 17:30,1090,32.795,5268,28.627,2822.8,13.265,821.6,25.991,559.2,0,36.271,0,0,0,1069.2,0,0.188,5424,0,28.632,1974,0,22.074,546.4,0,-0.5,2848,0,0,806.8,476.4,36.766,1619.6,42.5,424.4,47.5,15760,12.944
15/09/23 17:45,1166.8,32.477,5220,28.312,2876,13.218,752.4,25.505,570,0,36.193,0,0,0,1097.2,0,0.204,5452,0,28.275,1969.2,0,21.664,582.8,0,-0.5,2860,0,0,740.8,557.2,36.899,1629.6,42.5,432.5,47.25,15960,12.897
15/09/23 18:00,1170,32.753,5116,28.127,2854,13.179,742,25.435,567.2,0,36.425,0,0,0,1154.4,0,0.164,5460,0,28.1,1923.2,0,21.465,597.6,0,-0.5,2860,0,0,734.8,566.8,36.68,1682.8,42.5,440.6,47,16120,12.89
15/09/23 18:15,1186.4,32.655,5216,27.873,2860,13.14,763.2,24.879,547.2,0,36.292,0,0,0,1163.6,0,0.117,5472,0,27.719,1950.4,0,21.13,596.8,0,-0.5,2840,0,0,774,564,37.11,1684.8,42.5,444.2,47,16200,12.874
15/09/23 18:30,1145.6,32.715,5260,27.859,2852.4,13.125,813.6,24.699,532.4,0,36.237,0,0,-0.5,1182,0,0.133,5516,0,27.711,1940.8,0,21.101,570.4,0,-0.5,2808,0,0,818.4,544.8,36.829,1738,42,447.8,47,16320,12.858
15/09/23 18:45,1140,32.278,5200,27.566,2776,13.125,850.4,24.792,428,0,35.783,0,0,-0.5,1134.8,0,0.102,5440,0,27.476,2010,0,20.937,616,0,-0.5,2780,0,0,882.8,534,36.727,1762.8,42.5,450.2,47,16280,12.827
15/09/23 19:00,1152.8,31.593,5212,27.06,2714.8,13.117,870.4,23.962,493.2,0,34.136,0,0,-0.5,1125.2,0,0.094,5408,0,26.975,1938.8,0,20.754,564.8,0,-0.5,2732,0,0,913.2,424.4,34.683,1772.4,40.5,452.6,47,16000,12.819
15/09/23 19:15,1173.2,31.568,5232,27.071,2655.2,13.109,759.6,24.236,514.4,0,34.146,0,0,-0.5,1137.2,0,0.086,5420,0,26.933,1984,0,20.817,578.8,0,-0.5,2644,0,0,776,487.2,34.871,1650,40.5,447.7,47,15840,12.796
15/09/23 19:30,1135.6,31.879,5152,27.387,2617.2,13.078,763.2,24.495,451.2,0,34.183,0,0,-0.5,1171.2,0,0.055,5404,0,27.212,1990,0,21.177,591.6,0,-0.5,2576,0,0,779.2,510.8,34.863,1660.8,40.5,442.8,47,15840,12.788
15/09/23 19:45,1103.6,32.074,5020,27.637,2623.2,13.07,733.6,25.004,269.6,0,34.327,0,0,-0.5,1115.6,0,0.055,5364,0,27.465,2079.6,0,21.492,586.8,0,-0.5,2604,0,0,760.8,447.2,34.777,1674.8,41,443.1,46,15640,12.788
15/09/23 20:00,1087.6,32.184,5076,27.763,2588.8,13.07,702,25.153,230.8,0,34.3,0,0,-0.5,1078.8,0,0.055,5384,0,27.768,1999.6,0,21.682,570,0,-0.5,2608,0,0,734,267.2,34.894,1653.6,41,443.4,45,15320,12.811
15/09/23 20:15,1083.2,32.302,5032,27.901,2620,13.062,714.8,25.247,231.6,0,34.334,85.6,0,-0.5,1075.6,0,0.047,5396,0,27.758,1965.6,0,21.807,592.8,0,-0.5,2572,0,0,720,228.4,34.933,1617.2,41,445.1,45,15240,12.788
15/09/23 20:30,1128.8,32.312,4920,27.923,2582.8,13.062,681.2,25.2,236.4,0,34.41,433.6,0,-0.5,1072.4,0,0.047,5340,0,27.763,2011.2,0,21.907,597.6,0,-0.5,2552,0,0,696,230,35.098,1598.8,41.5,446.8,45,15240,12.788
15/09/23 20:45,1121.2,32.436,5088,28.069,2566.4,13.031,706.8,25.458,216.4,0,34.525,0,0,-0.5,1116.4,0,0.047,5368,0,27.943,1939.2,0,22.234,585.2,0,-0.5,2560,0,0,723.6,233.6,34.886,1524.8,41,435.8,45,15160,12.827
15/09/23 21:00,1067.2,32.703,5012,28.36,2542.8,13.031,732.8,25.779,210.4,0,34.535,0,0,-0.5,1113.2,0,0.047,5388,0,28.196,1864.8,0,22.654,591.6,0,-0.5,2528,0,0,735.6,213.6,34.949,1525.2,41.5,424.8,45,15040,12.772
15/09/23 21:15,1050,32.81,5156,28.514,2562.4,13.054,700.8,26.241,231.6,0,34.35,0,0,-0.5,1054.4,0,0.078,5336,0,28.431,1876.8,0,22.831,582.4,0,-0.5,2496,0,0,717.2,209.2,35.043,1509.2,41.5,415.8,45,14960,12.772
15/09/23 21:30,1029.6,33.06,5020,28.785,2523.6,13.031,736.4,26.398,204,0,34.509,0,0,-0.5,1037.2,0,0.078,5340,0,28.585,1876,0,23.143,569.6,0,-0.5,2504,0,0,756,229.6,34.816,1588.4,41.5,406.8,45,14840,12.772
15/09/23 21:45,938.8,29.484,4696,25.941,2506,13.054,752.4,26.742,168.4,0,30.787,0,0,0,1035.6,0,0.07,4948,0,26.842,1721.2,0,21.153,574,0,-0.5,2504,0,0,751.6,198.8,35.278,1470.4,41.5,394.9,45,14760,12.772
15/09/23 22:00,933.2,25.992,4296,23.009,2278,13.054,637.6,21.723,260,0,23.455,0,0,-0.5,943.6,0,0.07,4536,0,22.822,1594,0,18.914,547.2,0,-0.5,2276,0,0,663.6,166,23.657,1318.4,31.5,383,45,13440,12.741
15/09/23 22:15,924,26.151,4328,23.186,2116,13.054,557.6,21.691,318.8,0,23.212,0,0,-0.5,924.4,0,0.07,4548,0,23.049,1645.2,0,19.201,496.8,0,-0.5,2088,0,0,583.6,257.2,23.845,1170.8,31.5,383,45.25,12680,12.764
15/09/23 22:30,874.4,26.455,4352,23.437,2076.4,13.054,570,21.911,192.4,0,23.52,0,0,-0.5,919.6,0,0.047,4548,0,23.289,1635.6,0,19.454,489.2,0,-0.5,2044,0,0,593.6,316,23.955,1193.6,31.5,383,45.5,12640,12.764
15/09/23 22:45,806.4,24.451,4020,21.96,2048.8,13.023,582.4,22.467,152,0,21.507,0,0,-0.5,868,0,0.07,4272,0,22.472,1511.6,0,18.538,477.6,0,-0.5,2036,0,0,586.4,190.4,23.774,1149.2,32,364.3,40.5,12400,12.764
15/09/23 23:00,744.8,22.744,3892,20.503,1919.6,13.046,491.2,19.624,158.4,0,17.579,0,0,-0.5,801.2,0,0.07,4008,0,20.337,1407.6,0,17.355,450.4,0,-0.5,1904,0,0,490.8,149.2,17.901,1007.6,26,345.6,35.5,11360,12.764
15/09/23 23:15,734.8,22.941,3752,20.736,1792.4,13.023,466.4,19.945,176.4,0,17.461,0,0,-0.5,743.6,0,0.039,3948,0,20.501,1440.4,0,17.619,419.2,0,-0.5,1772,0,0,470,156.8,17.948,916.8,26.5,322.2,35.5,10760,12.756
15/09/23 23:30,719.2,23.24,3664,21.11,1743.6,13.046,512.4,20.29,188.4,0,17.579,0,0,-0.5,723.6,0,0.039,3912,0,20.974,1350,0,18.128,415.2,0,-0.5,1724,0,0,518,174.4,17.917,894,26.5,298.8,35.5,10600,12.756
15/09/23 23:45,670.4,22.177,3492,20.397,1725.2,12.991,453.6,20.666,185.2,0,15.517,0,0,-0.5,708.8,0,0.039,3672,0,20.277,1266.8,0,17.814,431.6,0,-0.5,1724,0,0,473.2,185.6,18.371,837.2,26.5,283.5,32.75,10400,12.733
16/09/23 00:00,634.4,21.676,3284,20.039,1672.8,13.046,412.4,19.64,201.6,0,14.217,0,0,-0.5,670.4,0,0.039,3548,0,19.919,1183.6,0,17.667,411.6,0,-0.5,1644,0,0,416,181.2,14.863,718,24,268.2,30,9640.001,12.725
16/09/23 00:15,620,21.82,3272,20.237,1582.4,13.046,387.6,19.883,206.4,0,14.233,0,0,-0.5,627.6,0,0.039,3480,0,20.05,1173.6,0,17.875,376.8,0,-0.5,1588,0,0,391.2,198.4,14.98,662.8,24,253.4,30,9200.001,12.725
16/09/23 00:30,611.2,22.102,3244,20.587,1608.8,13.015,412,19.977,206.8,0,14.648,0,0,-0.5,613.6,0,0.039,3444,0,20.365,1117.6,0,18.335,376.4,0,-0.5,1588,0,0,415.6,204,14.832,622.4,24,238.6,30,9080.001,12.749
