Date_time,NB1017_FLOW1,NB1017_FLOW2,NB1017_Pressure,NB1019_FLOW1,NB1019_FLOW2
9/15/2023 0:00,3468,0,20.089,1239.2,0
9/15/2023 0:15,3384,0,20.365,1118.4,0
9/15/2023 0:30,3340,0,20.705,1082.8,0
9/15/2023 0:45,3264,0,20.901,1056.8,0
9/15/2023 1:00,3232,0,21.133,1058.4,0
9/15/2023 1:15,3188,0,21.342,1014,0
9/15/2023 1:30,3108,0,21.483,1000.8,0
9/15/2023 1:45,3100,0,21.83,1005.2,0
9/15/2023 2:00,3032,0,22.193,1009.6,0
9/15/2023 2:15,2992,0,22.391,1030,0
9/15/2023 2:30,2920,0,22.527,1009.6,0
9/15/2023 2:45,2864,0,22.574,960.8,0
9/15/2023 3:00,2796,0,22.814,947.6,0
9/15/2023 3:15,2772,0,22.944,951.6,0
9/15/2023 3:30,2744,0,22.916,918,0
9/15/2023 3:45,2740,0,22.965,899.6,0
9/15/2023 4:00,2724,0,22.926,896.8,0
9/15/2023 4:15,2736,0,22.837,900.8,0
9/15/2023 4:30,2756,0,22.649,903.6,0
9/15/2023 4:45,2852,0,22.271,920.4,0
9/15/2023 5:00,3180,0,23.44,1062,0
9/15/2023 5:15,3284,0,22.772,1103.6,0
9/15/2023 5:30,3492,0,21.762,1221.6,0
9/15/2023 5:45,3896,0,22.151,1359.2,0
9/15/2023 6:00,4476,0,24.774,1671.2,0
9/15/2023 6:15,4584,0,24.158,1703.2,0
9/15/2023 6:30,4656,0,23.79,1679.6,0
9/15/2023 6:45,4888,0,24.936,1788.8,0
9/15/2023 7:00,5248,0,27.836,1922,0
9/15/2023 7:15,5240,0,27.914,1842.8,0
9/15/2023 7:30,5248,0,27.844,1834.8,0
9/15/2023 7:45,5196,0,28.071,1888.8,0
9/15/2023 8:00,5200,0,27.954,1960.8,0
9/15/2023 8:15,5152,0,27.985,1887.6,0
9/15/2023 8:30,5152,0,28.16,1939.2,0
9/15/2023 8:45,5144,0,28.293,1841.2,0
9/15/2023 9:00,5144,0,28.217,1905.6,0
9/15/2023 9:15,5176,0,28.596,1840.8,0
9/15/2023 9:30,5164,0,28.758,1877.2,0
9/15/2023 9:45,5136,0,28.653,1819.6,0
9/15/2023 10:00,5132,0,28.833,1911.6,0
9/15/2023 10:15,5120,0,28.82,1908.4,0
9/15/2023 10:30,5144,0,28.972,1814,0
9/15/2023 10:45,5140,0,28.938,1786.8,0
9/15/2023 11:00,5088,0,29.068,1876.4,0
9/15/2023 11:15,5088,0,29.214,1881.6,0
9/15/2023 11:30,5100,0,29.17,1932.4,0
9/15/2023 11:45,5088,0,28.992,1935.6,0
9/15/2023 12:00,5108,0,29.079,2008.4,0
9/15/2023 12:15,5140,0,29.632,1898,0
9/15/2023 12:30,5136,0,29.731,1912.4,0
9/15/2023 12:45,5028,0,29.465,1975.6,0
9/15/2023 13:00,4884,0,28.306,1949.6,0
9/15/2023 13:15,4828,0,28.593,1890.4,0
9/15/2023 13:30,4832,0,28.593,1850.4,0
9/15/2023 13:45,4796,0,28.76,1810,0
9/15/2023 14:00,4772,0,28.794,1854.4,0
9/15/2023 14:15,4800,0,28.917,1788.4,0
9/15/2023 14:30,4776,0,29.003,1714.8,0
9/15/2023 14:45,4736,0,29.12,1772.8,0
9/15/2023 15:00,4720,0,28.927,1735.6,0
9/15/2023 15:15,4700,0,28.93,1856.4,0
9/15/2023 15:30,4744,0,29.039,1830.8,0
9/15/2023 15:45,4852,0,29.786,1815.6,0
9/15/2023 16:00,5064,0,31.376,1882.8,0
9/15/2023 16:15,5072,0,31.253,1965.2,0
9/15/2023 16:30,5104,0,31.036,1909.2,0
9/15/2023 16:45,5220,0,30.021,1836,0
9/15/2023 17:00,5288,0,29.405,1871.2,0
9/15/2023 17:15,5372,0,28.979,1852,0
9/15/2023 17:30,5424,0,28.632,1974,0
9/15/2023 17:45,5452,0,28.275,1969.2,0
9/15/2023 18:00,5460,0,28.1,1923.2,0
9/15/2023 18:15,5472,0,27.719,1950.4,0
9/15/2023 18:30,5516,0,27.711,1940.8,0
9/15/2023 18:45,5440,0,27.476,2010,0
9/15/2023 19:00,5408,0,26.975,1938.8,0
9/15/2023 19:15,5420,0,26.933,1984,0
9/15/2023 19:30,5404,0,27.212,1990,0
9/15/2023 19:45,5364,0,27.465,2079.6,0
9/15/2023 20:00,5384,0,27.768,1999.6,0
9/15/2023 20:15,5396,0,27.758,1965.6,0
9/15/2023 20:30,5340,0,27.763,2011.2,0
9/15/2023 20:45,5368,0,27.943,1939.2,0
9/15/2023 21:00,5388,0,28.196,1864.8,0
9/15/2023 21:15,5336,0,28.431,1876.8,0
9/15/2023 21:30,5340,0,28.585,1876,0
9/15/2023 21:45,4948,0,26.842,1721.2,0
9/15/2023 22:00,4536,0,22.822,1594,0
9/15/2023 22:15,4548,0,23.049,1645.2,0
9/15/2023 22:30,4548,0,23.289,1635.6,0
9/15/2023 22:45,4272,0,22.472,1511.6,0
9/15/2023 23:00,4008,0,20.337,1407.6,0
9/15/2023 23:15,3948,0,20.501,1440.4,0
9/15/2023 23:30,3912,0,20.974,1350,0
9/15/2023 23:45,3672,0,20.277,1266.8,0
9/16/2023 0:00,3548,0,19.919,1183.6,0
9/16/2023 0:15,3480,0,20.05,1173.6,0
9/16/2023 0:30,3444,0,20.365,1117.6,0
9/16/2023 0:45,3436,0,20.877,1117.6,0
9/16/2023 1:00,3384,0,21.182,1120,0
9/16/2023 1:15,3328,0,21.289,1095.6,0
9/16/2023 1:30,3252,0,21.694,1068.4,0
9/16/2023 1:45,3144,0,21.89,1072.4,0
9/16/2023 2:00,3068,0,22.099,1035.2,0
9/16/2023 2:15,3036,0,22.219,1031.6,0
9/16/2023 2:30,2968,0,22.451,956.8,0
9/16/2023 2:45,2920,0,22.602,918.4,0
9/16/2023 3:00,2892,0,22.707,885.2,0
9/16/2023 3:15,2808,0,22.775,883.6,0
9/16/2023 3:30,2712,0,22.811,871.6,0
9/16/2023 3:45,2708,0,22.796,863.2,0
9/16/2023 4:00,2704,0,22.835,904.4,0
9/16/2023 4:15,2764,0,22.869,893.2,0
9/16/2023 4:30,2784,0,22.686,911.6,0
9/16/2023 4:45,2816,0,22.459,913.2,0
9/16/2023 5:00,3096,0,22.89,1042.4,0
9/16/2023 5:15,3208,0,23.08,1141.2,0
9/16/2023 5:30,3356,0,21.994,1135.6,0
9/16/2023 5:45,3796,0,22.704,1257.2,0
9/16/2023 6:00,4300,0,25.954,1484.4,0
9/16/2023 6:15,4356,0,25.487,1525.6,0
9/16/2023 6:30,4492,0,24.871,1555.6,0
9/16/2023 6:45,4860,0,25.946,1782.8,0
9/16/2023 7:00,5120,0,28.76,1809.6,0
9/16/2023 7:15,5180,0,28.742,1847.2,0
9/16/2023 7:30,5128,0,28.1,1779.6,0
9/16/2023 7:45,5184,0,27.891,1915.6,0
9/16/2023 8:00,5200,0,27.625,1849.6,0
9/16/2023 8:15,5196,0,27.468,1808,0
9/16/2023 8:30,5212,0,27.703,1830,0
9/16/2023 8:45,5184,0,27.632,1930,0
9/16/2023 9:00,5236,0,27.525,1954.4,0
9/16/2023 9:15,5288,0,27.311,1913.6,0
9/16/2023 9:30,5244,0,27.445,1887.2,0
9/16/2023 9:45,5284,0,27.418,1946.4,0
9/16/2023 10:00,5292,0,27.528,1902,0
9/16/2023 10:15,5256,0,27.57,1895.6,0
9/16/2023 10:30,5308,0,27.468,1920.4,0
9/16/2023 10:45,5320,0,27.499,1910.8,0
9/16/2023 11:00,5340,0,27.614,1917.6,0
9/16/2023 11:15,5324,0,27.713,1926.8,0
9/16/2023 11:30,5344,0,27.823,1891.6,0
9/16/2023 11:45,5248,0,27.813,1936.8,0
9/16/2023 12:00,5320,0,27.907,1826,0
9/16/2023 12:15,5264,0,27.998,1879.6,0
9/16/2023 12:30,5276,0,28.194,1863.6,0
9/16/2023 12:45,5176,0,28.314,1988.4,0
9/16/2023 13:00,5040,0,26.656,1898,0
9/16/2023 13:15,5032,0,27.03,1975.2,0
9/16/2023 13:30,4984,0,27.314,1777.6,0
9/16/2023 13:45,4976,0,27.434,1905.2,0
9/16/2023 14:00,4980,0,27.492,1817.2,0
9/16/2023 14:15,4952,0,27.403,1775.2,0
9/16/2023 14:30,4924,0,27.484,1739.6,0
9/16/2023 14:45,4876,0,27.468,1808.4,0
9/16/2023 15:00,4896,0,27.358,1782.8,0
9/16/2023 15:15,4956,0,27.426,1742,0
9/16/2023 15:30,4960,0,27.189,1795.2,0
9/16/2023 15:45,5040,0,26.909,1878.4,0
9/16/2023 16:00,5292,0,29.465,1962.8,0
9/16/2023 16:15,5364,0,29.381,1909.6,0
9/16/2023 16:30,5304,0,29.46,2026.8,0
9/16/2023 16:45,5332,0,29.186,1912,0
9/16/2023 17:00,5376,0,28.906,1938,0
9/16/2023 17:15,5396,0,28.617,2168.4,0
9/16/2023 17:30,5444,0,28.481,1950.4,0
9/16/2023 17:45,5468,0,28.105,1997.2,0
9/16/2023 18:00,5504,0,28.118,1896.8,0
9/16/2023 18:15,5500,0,28.168,1996.4,0
9/16/2023 18:30,5540,0,28.348,2004,0
9/16/2023 18:45,5512,0,28.264,2085.6,0
9/16/2023 19:00,5388,0,27.366,2023.6,0
9/16/2023 19:15,5400,0,27.51,1912.8,0
9/16/2023 19:30,5380,0,27.672,1989.6,0
9/16/2023 19:45,5380,0,27.888,2017.2,0
9/16/2023 20:00,5348,0,27.959,1966.8,0
9/16/2023 20:15,5352,0,28.28,1829.2,0
9/16/2023 20:30,5368,0,28.35,1958,0
9/16/2023 20:45,5296,0,28.614,2010.8,0
9/16/2023 21:00,5224,0,28.614,1918.8,0
9/16/2023 21:15,5228,0,28.781,1930.8,0
9/16/2023 21:30,5244,0,29.149,1900.8,0
9/16/2023 21:45,4908,0,27.285,1736.8,0
9/16/2023 22:00,4568,0,23.294,1582,0
9/16/2023 22:15,4568,0,23.605,1578,0
9/16/2023 22:30,4488,0,23.905,1612.4,0
9/16/2023 22:45,4356,0,24.344,1528.8,0
9/16/2023 23:00,3932,0,20.995,1386,0
9/16/2023 23:15,3884,0,21.143,1431.2,0
9/16/2023 23:30,3828,0,21.472,1432.4,0
9/16/2023 23:45,3720,0,21.731,1343.2,0
9/17/2023 0:00,3492,0,20.496,1217.6,0
9/17/2023 0:15,3460,0,20.739,1174,0
9/17/2023 0:30,3392,0,21,1198.4,0
9/17/2023 0:45,3360,0,21.253,1100,0
9/17/2023 1:00,3288,0,21.402,1082.8,0
9/17/2023 1:15,3208,0,21.655,1033.6,0
9/17/2023 1:30,3164,0,21.926,1039.2,0
9/17/2023 1:45,3108,0,22.198,1015.2,0
9/17/2023 2:00,3076,0,22.589,1098.8,0
9/17/2023 2:15,3044,0,22.83,1033.2,0
9/17/2023 2:30,2980,0,23.085,1014.4,0
9/17/2023 2:45,2924,0,23.185,1001.6,0
9/17/2023 3:00,2848,0,23.396,962,0
9/17/2023 3:15,2792,0,23.521,990.4,0
9/17/2023 3:30,2760,0,23.72,956.4,0
9/17/2023 3:45,2752,0,23.748,958.8,0
9/17/2023 4:00,2728,0,23.634,966,0
9/17/2023 4:15,2740,0,23.513,981.2,0
9/17/2023 4:30,2788,0,23.474,983.2,0
9/17/2023 4:45,2916,0,23.654,962.8,0
9/17/2023 5:00,3104,0,24.169,1084.8,0
9/17/2023 5:15,3160,0,23.863,1110.4,0
9/17/2023 5:30,3264,0,23.164,1129.6,0
9/17/2023 5:45,3560,0,23.331,1204.4,0
9/17/2023 6:00,4076,0,27.364,1466.8,0
9/17/2023 6:15,4224,0,26.907,1536.4,0
9/17/2023 6:30,4376,0,26.116,1575.2,0
9/17/2023 6:45,4752,0,27.241,1667.6,0
9/17/2023 7:00,4972,0,29.789,1787.6,0
9/17/2023 7:15,5020,0,29.494,1828.4,0
9/17/2023 7:30,5020,0,28.951,1867.6,0
9/17/2023 7:45,5068,0,28.969,1875.2,0
9/17/2023 8:00,5100,0,28.606,1926.4,0
9/17/2023 8:15,5180,0,28.504,1814.4,0
9/17/2023 8:30,5240,0,28.228,1902.8,0
9/17/2023 8:45,5224,0,28.092,1884.8,0
9/17/2023 9:00,5276,0,27.946,1876.4,0
9/17/2023 9:15,5324,0,27.802,1927.6,0
9/17/2023 9:30,5336,0,27.549,1787.6,0
9/17/2023 9:45,5388,0,27.648,1762,0
9/17/2023 10:00,5396,0,27.716,1820.4,0
9/17/2023 10:15,5420,0,27.476,1807.2,0
9/17/2023 10:30,5424,0,27.559,1917.6,0
9/17/2023 10:45,5412,0,27.562,1870,0
9/17/2023 11:00,5376,0,27.729,1910.8,0
9/17/2023 11:15,5356,0,27.805,1952,0
9/17/2023 11:30,5368,0,27.742,1897.6,0
9/17/2023 11:45,5392,0,27.779,2016,0
9/17/2023 12:00,5352,0,27.771,1931.2,0
9/17/2023 12:15,5356,0,27.776,2010,0
9/17/2023 12:30,5320,0,27.847,1990,0
9/17/2023 12:45,5304,0,28.199,1867.2,0
9/17/2023 13:00,5160,0,26.688,1945.2,0
9/17/2023 13:15,5104,0,26.883,1914.8,0
9/17/2023 13:30,5100,0,27.056,1875.6,0
9/17/2023 13:45,5052,0,27.22,1915.6,0
9/17/2023 14:00,5028,0,27.33,1873.6,0
9/17/2023 14:15,5036,0,27.463,1822.8,0
9/17/2023 14:30,5008,0,27.426,1867.2,0
9/17/2023 14:45,5020,0,27.442,1783.2,0
9/17/2023 15:00,4980,0,27.591,1779.2,0
9/17/2023 15:15,4972,0,27.693,1808.4,0
9/17/2023 15:30,5012,0,27.434,1825.6,0
9/17/2023 15:45,5048,0,27.176,1790.8,0
9/17/2023 16:00,5436,0,29.457,2024,0
9/17/2023 16:15,5440,0,29.039,1987.2,0
9/17/2023 16:30,5452,0,28.844,1952,0
9/17/2023 16:45,5520,0,28.588,1867.2,0
9/17/2023 17:00,5524,0,28.337,1926,0
9/17/2023 17:15,5576,0,28.1,1940,0
9/17/2023 17:30,5660,0,27.841,1943.2,0
9/17/2023 17:45,5612,0,27.729,1900.8,0
9/17/2023 18:00,5636,0,27.685,1961.6,0
9/17/2023 18:15,5648,0,27.891,2020.4,0
9/17/2023 18:30,5596,0,27.909,2033.2,0
9/17/2023 18:45,5576,0,27.982,2007.6,0
9/17/2023 19:00,5484,0,27.262,2010,0
9/17/2023 19:15,5516,0,27.445,1966,0
9/17/2023 19:30,5500,0,27.619,1951.2,0
9/17/2023 19:45,5484,0,27.7,1941.2,0
9/17/2023 20:00,5508,0,27.802,2017.6,0
9/17/2023 20:15,5468,0,27.779,1964.4,0
9/17/2023 20:30,5468,0,27.847,1940.4,0
9/17/2023 20:45,5408,0,28.152,1990.8,0
9/17/2023 21:00,5372,0,28.295,2024.4,0
9/17/2023 21:15,5360,0,28.653,1929.2,0
9/17/2023 21:30,5340,0,28.841,1894.8,0
9/17/2023 21:45,4900,0,27.082,1746,0
9/17/2023 22:00,4564,0,23.302,1512.4,0
9/17/2023 22:15,4532,0,23.547,1564.4,0
9/17/2023 22:30,4492,0,23.735,1520,0
9/17/2023 22:45,4208,0,22.96,1439.6,0
9/17/2023 23:00,3904,0,20.942,1388,0
9/17/2023 23:15,3872,0,21.109,1344,0
9/17/2023 23:30,3828,0,21.42,1394,0
9/17/2023 23:45,3704,0,21.261,1278.4,0
9/18/2023 0:00,3472,0,20.201,1131.2,0
9/18/2023 0:15,3400,0,20.392,1065.2,0
9/18/2023 0:30,3360,0,20.626,1088.8,0
9/18/2023 0:45,3324,0,20.838,1096,0
9/18/2023 1:00,3280,0,20.979,1059.6,0
9/18/2023 1:15,3224,0,21.256,1026.8,0
9/18/2023 1:30,3140,0,21.504,1028.8,0
9/18/2023 1:45,3108,0,21.757,1019.2,0
9/18/2023 2:00,3076,0,22.083,1009.2,0
9/18/2023 2:15,3036,0,22.331,974.4,0
9/18/2023 2:30,2972,0,22.587,954.8,0
9/18/2023 2:45,2912,0,22.691,976.8,0
9/18/2023 3:00,2856,0,22.811,952,0
9/18/2023 3:15,2828,0,22.997,943.2,0
9/18/2023 3:30,2776,0,23.038,935.2,0
9/18/2023 3:45,2760,0,23.083,919.6,0
9/18/2023 4:00,2732,0,22.931,945.2,0
9/18/2023 4:15,2764,0,22.79,933.2,0
9/18/2023 4:30,2800,0,22.514,917.6,0
9/18/2023 4:45,2908,0,22.164,925.2,0
9/18/2023 5:00,3156,0,23.5,1100.4,0
9/18/2023 5:15,3316,0,22.827,1127.2,0
9/18/2023 5:30,3532,0,21.728,1199.6,0
9/18/2023 5:45,4076,0,22.279,1431.6,0
9/18/2023 6:00,4516,0,24.863,1610.4,0
9/18/2023 6:15,4636,0,23.947,1681.6,0
9/18/2023 6:30,4704,0,23.506,1729.6,0
9/18/2023 6:45,5028,0,24.999,1776.8,0
9/18/2023 7:00,5236,0,27.899,1848.4,0
9/18/2023 7:15,5232,0,28.087,1895.2,0
9/18/2023 7:30,5252,0,27.954,1871.6,0
9/18/2023 7:45,5232,0,28.128,1956,0
9/18/2023 8:00,5220,0,27.92,1994.8,0
9/18/2023 8:15,5180,0,27.792,1858.8,0
9/18/2023 8:30,5164,0,27.734,1882,0
9/18/2023 8:45,5168,0,27.64,2071.6,0
9/18/2023 9:00,5184,0,27.625,1928,0
9/18/2023 9:15,5144,0,27.729,1975.6,0
9/18/2023 9:30,5172,0,28.034,1894,0
9/18/2023 9:45,5168,0,28.275,1877.6,0
9/18/2023 10:00,5164,0,28.353,1866.4,0
9/18/2023 10:15,5168,0,28.405,1888,0
9/18/2023 10:30,5124,0,28.543,1843.2,0
9/18/2023 10:45,5132,0,28.771,1838.8,0
9/18/2023 11:00,5156,0,28.517,1808.8,0
9/18/2023 11:15,5100,0,28.69,1825.2,0
9/18/2023 11:30,5104,0,28.951,1878.4,0
9/18/2023 11:45,5092,0,29.005,1903.2,0
9/18/2023 12:00,5132,0,29.099,1956.4,0
9/18/2023 12:15,5096,0,29.092,1945.2,0
9/18/2023 12:30,5060,0,29.337,1911.6,0
9/18/2023 12:45,5020,0,29.726,1901.6,0
9/18/2023 13:00,4832,0,27.58,1734.8,0
9/18/2023 13:15,4824,0,28.413,1776.8,0
9/18/2023 13:30,4796,0,28.512,1721.6,0
9/18/2023 13:45,4760,0,28.512,1768.8,0
9/18/2023 14:00,4712,0,28.504,1733.2,0
9/18/2023 14:15,4744,0,28.624,1727.2,0
9/18/2023 14:30,4724,0,28.546,1692.8,0
9/18/2023 14:45,4728,0,28.562,1740.8,0
9/18/2023 15:00,4712,0,28.397,1798,0
9/18/2023 15:15,4764,0,28.217,1758.4,0
9/18/2023 15:30,4752,0,28.092,1820,0
9/18/2023 15:45,4772,0,28.027,1797.2,0
9/18/2023 16:00,5096,0,29.601,1892.4,0
9/18/2023 16:15,5132,0,30.439,1898,0
9/18/2023 16:30,5144,0,30.18,1862.8,0
9/18/2023 16:45,5316,0,29.556,1943.2,0
9/18/2023 17:00,5312,0,28.906,1889.2,0
9/18/2023 17:15,5428,0,28.408,1996.4,0
9/18/2023 17:30,5508,0,28.05,1954.4,0
9/18/2023 17:45,5524,0,27.76,1940.8,0
9/18/2023 18:00,5468,0,27.458,2088.4,0
9/18/2023 18:15,5496,0,27.541,2010,0
9/18/2023 18:30,5552,0,27.306,2047.6,0
9/18/2023 18:45,5556,0,27.385,2039.2,0
9/18/2023 19:00,5432,0,26.544,1977.6,0
9/18/2023 19:15,5476,0,26.651,1999.2,0
9/18/2023 19:30,5428,0,26.969,1974.4,0
9/18/2023 19:45,5424,0,27.037,1952,0
9/18/2023 20:00,5372,0,27.113,1915.6,0
9/18/2023 20:15,5436,0,27.223,2072.8,0
9/18/2023 20:30,5436,0,27.168,1979.6,0
9/18/2023 20:45,5436,0,27.338,1900,0
9/18/2023 21:00,5448,0,27.418,1942.8,0
9/18/2023 21:15,5408,0,27.364,2049.6,0
9/18/2023 21:30,5404,0,27.724,1938,0
9/18/2023 21:45,5168,0,27.03,1862.8,0
9/18/2023 22:00,4652,0,22.242,1722.8,0
9/18/2023 22:15,4676,0,22.506,1618.4,0
9/18/2023 22:30,4608,0,22.971,1551.2,0
9/18/2023 22:45,4456,0,23.279,1500,0
9/18/2023 23:00,4044,0,20.337,1373.2,0
9/18/2023 23:15,3964,0,20.402,1359.2,0
9/18/2023 23:30,3956,0,20.851,1416.8,0
9/18/2023 23:45,3856,0,21.169,1328,0
9/19/2023 0:00,3652,0,19.88,1222.4,0
9/19/2023 0:15,3608,0,20.091,1183.6,0
9/19/2023 0:30,3520,0,20.402,1176,0
9/19/2023 0:45,3408,0,20.694,1150,0
9/19/2023 1:00,3352,0,21.151,1128,0
9/19/2023 1:15,3280,0,21.295,1152.8,0
9/19/2023 1:30,3212,0,21.527,1162.8,0
9/19/2023 1:45,3132,0,21.762,1111.6,0
9/19/2023 2:00,3112,0,22.221,1085.6,0
9/19/2023 2:15,3072,0,22.616,1014,0
9/19/2023 2:30,3024,0,22.73,988,0
9/19/2023 2:45,2980,0,22.944,988.8,0
9/19/2023 3:00,2900,0,23.085,971.2,0
9/19/2023 3:15,2856,0,23.213,990.8,0
9/19/2023 3:30,2812,0,23.224,955.2,0
9/19/2023 3:45,2796,0,23.279,942,0
9/19/2023 4:00,2840,0,23.237,933.2,0
9/19/2023 4:15,2868,0,23.135,912,0
9/19/2023 4:30,2892,0,22.931,922,0
9/19/2023 4:45,2948,0,22.749,944.8,0
9/19/2023 5:00,3192,0,23.419,1071.6,0
9/19/2023 5:15,3260,0,22.835,1122,0
9/19/2023 5:30,3464,0,21.827,1201.6,0
9/19/2023 5:45,3832,0,20.251,1324,0
9/19/2023 6:00,4468,0,24.725,1596.4,0
9/19/2023 6:15,4644,0,23.62,1618.8,0
9/19/2023 6:30,4720,0,23.263,1737.6,0
9/19/2023 6:45,5024,0,24.578,1860,0
9/19/2023 7:00,5264,0,27.666,1832,0
9/19/2023 7:15,5228,0,27.88,1836,0
9/19/2023 7:30,5228,0,27.943,1896.4,0
9/19/2023 7:45,5240,0,27.719,1900.8,0
9/19/2023 8:00,5220,0,27.721,1796,0
9/19/2023 8:15,5136,0,27.184,1836.8,0
9/19/2023 8:30,5096,0,26.685,1868,0
9/19/2023 8:45,5056,0,26.768,1832.8,0
9/19/2023 9:00,5132,0,27.745,1828.4,0
9/19/2023 9:15,5120,0,28.285,1908.4,0
9/19/2023 9:30,5160,0,28.389,1810.4,0
9/19/2023 9:45,5184,0,28.551,1823.6,0
9/19/2023 10:00,5236,0,29.037,1897.6,0
9/19/2023 10:15,5184,0,29.389,1864.4,0
9/19/2023 10:30,5188,0,29.402,1873.6,0
9/19/2023 10:45,5192,0,29.387,1995.6,0
9/19/2023 11:00,5212,0,29.512,1970.8,0
9/19/2023 11:15,5176,0,29.661,1948.8,0
9/19/2023 11:30,5184,0,29.791,1956.8,0
9/19/2023 11:45,5180,0,29.773,1943.6,0
9/19/2023 12:00,5148,0,29.645,2010.8,0
9/19/2023 12:15,5176,0,29.82,2004.8,0
9/19/2023 12:30,5132,0,29.911,1998.4,0
9/19/2023 12:45,5084,0,30.24,1903.2,0
9/19/2023 13:00,4848,0,28.079,1847.2,0
9/19/2023 13:15,4824,0,28.262,1811.6,0
9/19/2023 13:30,4796,0,28.327,1754,0
9/19/2023 13:45,4760,0,28.426,1818.4,0
9/19/2023 14:00,4752,0,28.52,1798,0
9/19/2023 14:15,4704,0,28.507,1758.8,0
9/19/2023 14:30,4736,0,28.523,1749.6,0
9/19/2023 14:45,4740,0,28.478,1728,0
9/19/2023 15:00,4796,0,28.361,1702.8,0
9/19/2023 15:15,4804,0,28.455,1678.4,0
9/19/2023 15:30,4780,0,28.217,1705.6,0
9/19/2023 15:45,4840,0,27.99,1719.6,0
9/19/2023 16:00,5104,0,29.679,1790.8,0
9/19/2023 16:15,5160,0,30.251,1794.4,0
9/19/2023 16:30,5204,0,30.214,1770,0
9/19/2023 16:45,5316,0,29.274,1899.2,0
9/19/2023 17:00,5344,0,28.648,1988.8,0
9/19/2023 17:15,5308,0,28.494,2032,0
9/19/2023 17:30,5448,0,28.395,1969.2,0
9/19/2023 17:45,5492,0,27.954,1970,0
9/19/2023 18:00,5556,0,28.037,1935.6,0
9/19/2023 18:15,5564,0,27.779,1949.2,0
9/19/2023 18:30,5628,0,27.693,2053.2,0
9/19/2023 18:45,5588,0,27.617,1978.8,0
9/19/2023 19:00,5584,0,26.768,1912.4,0
9/19/2023 19:15,5564,0,26.659,2018.4,0
9/19/2023 19:30,5532,0,26.842,2035.2,0
9/19/2023 19:45,5500,0,26.87,2044,0
9/19/2023 20:00,5492,0,26.907,2051.6,0
9/19/2023 20:15,5464,0,27.009,1911.2,0
9/19/2023 20:30,5484,0,27.291,2046.8,0
9/19/2023 20:45,5472,0,27.539,1931.6,0
9/19/2023 21:00,5448,0,27.659,2017.6,0
9/19/2023 21:15,5420,0,27.849,1936,0
9/19/2023 21:30,5448,0,28.256,1920,0
9/19/2023 21:45,5404,0,28.679,1957.6,0
9/19/2023 22:00,4748,0,25.074,1687.6,0
9/19/2023 22:15,4612,0,23.122,1608.8,0
9/19/2023 22:30,4552,0,23.375,1664.4,0
9/19/2023 22:45,4492,0,23.738,1615.6,0
9/19/2023 23:00,4424,0,24.085,1670.4,0
9/19/2023 23:15,4396,0,24.539,1637.2,0
9/19/2023 23:30,3756,0,20.731,1343.2,0
9/19/2023 23:45,3628,0,20.762,1314,0
9/20/2023 0:00,3512,0,20.334,1220.4,0
9/20/2023 0:15,3440,0,20.616,1172,0
9/20/2023 0:30,3364,0,20.885,1119.6,0
9/20/2023 0:45,3284,0,21.125,1116.8,0
9/20/2023 1:00,3232,0,21.376,1066,0
9/20/2023 1:15,3212,0,21.806,1056,0
9/20/2023 1:30,3164,0,22.109,1045.2,0
9/20/2023 1:45,3120,0,22.302,1033.2,0
9/20/2023 2:00,3036,0,22.485,1023.6,0
9/20/2023 2:15,2984,0,22.709,1034.4,0
9/20/2023 2:30,2928,0,22.796,990.8,0
9/20/2023 2:45,2892,0,23.023,974.8,0
9/20/2023 3:00,2864,0,23.2,967.6,0
9/20/2023 3:15,2812,0,23.265,985.2,0
9/20/2023 3:30,2784,0,23.318,949.2,0
9/20/2023 3:45,2728,0,23.213,958,0
9/20/2023 4:00,2756,0,23.185,956,0
9/20/2023 4:15,2760,0,23.153,967.2,0
9/20/2023 4:30,2804,0,22.728,954.4,0
9/20/2023 4:45,2916,0,22.216,972,0
9/20/2023 5:00,3140,0,22.783,1045.2,0
9/20/2023 5:15,3264,0,22.156,1068.8,0
9/20/2023 5:30,3468,0,21.086,1128,0
9/20/2023 5:45,3864,0,20.021,1306.4,0
9/20/2023 6:00,4508,0,24.701,1736,0
9/20/2023 6:15,4624,0,23.902,1649.2,0
9/20/2023 6:30,4648,0,23.305,1676,0
9/20/2023 6:45,4976,0,24.565,1762.4,0
9/20/2023 7:00,5284,0,28.058,1945.2,0
9/20/2023 7:15,5196,0,28.001,1918,0
9/20/2023 7:30,5196,0,27.724,1937.6,0
9/20/2023 7:45,5220,0,27.424,1899.2,0
9/20/2023 8:00,5216,0,27.565,1915.2,0
9/20/2023 8:15,5232,0,27.935,1921.6,0
9/20/2023 8:30,5224,0,28.063,1966.4,0
9/20/2023 8:45,5184,0,28.095,2010.4,0
9/20/2023 9:00,5164,0,28.199,1913.2,0
9/20/2023 9:15,5176,0,28.371,1920,0
9/20/2023 9:30,5132,0,28.361,1926.4,0
9/20/2023 9:45,5144,0,28.596,1908.4,0
9/20/2023 10:00,5116,0,28.812,1924.8,0
9/20/2023 10:15,5060,0,28.653,1898.4,0
9/20/2023 10:30,5052,0,28.705,1928.4,0
9/20/2023 10:45,5032,0,28.888,1924,0
9/20/2023 11:00,5052,0,29.045,1886,0
9/20/2023 11:15,5020,0,29.133,1888.8,0
