Date_time,BO1029_FLOW1,BO1029_FLOW2,BO1029_Pressure(m),BO1044_FLOW1,BO1044_FLOW2,BO1044_Pressure ,NB1013_FLOW1,NB1013_FLOW2,NB1013_Pressure
9/15/2023 0:00,201.6,0,14.486,0,0,-0.5,657.6,0,-0.094
9/15/2023 0:15,175.2,0,14.812,0,0,-0.5,614,0,-0.117
9/15/2023 0:30,175.6,0,14.522,0,0,-0.5,586.8,0,-0.094
9/15/2023 0:45,152,0,14.546,0,0,-0.5,582.4,0,-0.117
9/15/2023 1:00,144,0,14.501,0,0,-0.5,568.4,0,-0.094
9/15/2023 1:15,154.4,0,14.59,0,0,-0.5,548.8,0,-0.117
9/15/2023 1:30,282.4,0,14.384,0,0,-0.5,544.4,0,-0.094
9/15/2023 1:45,230,0,14.838,0,0,-0.5,521.2,0,-0.094
9/15/2023 2:00,114.4,0,14.653,0,0,-0.5,514,0,-0.117
9/15/2023 2:15,120.8,0,14.619,0,0,-0.5,509.6,0,-0.094
9/15/2023 2:30,144.8,0,14.548,0,0,-0.5,500.8,0,-0.117
9/15/2023 2:45,143.6,0,14.841,0,0,-0.5,490.4,0,-0.117
9/15/2023 3:00,245.2,0,14.253,0,0,-0.5,478.4,0,-0.117
9/15/2023 3:15,264.4,0,14.624,0,0,-0.5,479.6,0,-0.094
9/15/2023 3:30,314,0,14.543,0,0,-0.5,475.2,0,-0.094
9/15/2023 3:45,354.8,0,14.603,0,0,-0.5,468.4,0,-0.094
9/15/2023 4:00,372.4,0,14.59,0,0,-0.5,484.8,0,-0.063
9/15/2023 4:15,354.8,0,14.543,0,0,-0.5,488.4,0,-0.094
9/15/2023 4:30,348.4,0,14.778,0,0,-0.5,493.2,0,-0.063
9/15/2023 4:45,362.8,0,14.742,0,0,-0.5,495.6,0,-0.11
9/15/2023 5:00,386,0,17.394,0,0,-0.5,552.8,0,-0.086
9/15/2023 5:15,378.4,0,17.399,0,0,-0.5,661.2,0,-0.086
9/15/2023 5:30,278,0,17.206,0,0,-0.5,651.2,0,-0.11
9/15/2023 5:45,340,0,20.67,0,0,-0.5,671.2,0,-0.11
9/15/2023 6:00,393.6,0,25.76,0,0,-0.5,784,0,-0.086
9/15/2023 6:15,394.4,0,26.673,0,0,-0.5,913.6,0,-0.11
9/15/2023 6:30,366.8,0,26.637,0,0,-0.5,979.2,0,-0.086
9/15/2023 6:45,407.6,0,30.121,0,0,-0.5,1019.2,0,-0.055
9/15/2023 7:00,518.8,0,34.209,0,0,-0.5,1039.2,0,-0.047
9/15/2023 7:15,555.6,0,34.306,0,0,-0.5,1128.8,0,-0.102
9/15/2023 7:30,421.2,0,34.199,0,0,-0.5,1094.4,0,-0.102
9/15/2023 7:45,455.6,0,34.152,0,0,-0.5,1067.6,0,-0.07
9/15/2023 8:00,488,0,34.374,0,0,-0.5,1025.6,0,-0.063
9/15/2023 8:15,551.2,0,34.421,0,0,-0.5,1051.2,0,-0.055
9/15/2023 8:30,591.2,0,34.233,0,0,-0.5,1064,0,0.016
9/15/2023 8:45,589.6,0,34.282,0,0,-0.5,1081.6,0,-0.039
9/15/2023 9:00,591.2,0,34.457,0,0,-0.5,1066.4,0,-0.039
9/15/2023 9:15,594,0,34.28,0,0,-0.5,1020.8,0,0
9/15/2023 9:30,598.4,0,34.397,0,0,-0.5,1003.6,0,0.008
9/15/2023 9:45,596.4,0,34.426,0,0,0,1008.4,0,0.039
9/15/2023 10:00,604,0,34.387,0,0,-0.5,1037.6,0,0.039
9/15/2023 10:15,576.4,0,34.554,0,0,-0.5,1041.2,0,0
9/15/2023 10:30,610.8,0,34.227,0,0,-0.5,1037.6,0,0
9/15/2023 10:45,550.4,0,34.572,0,0,-0.5,983.6,0,0
9/15/2023 11:00,428.4,0,34.36,0,0,0,976.4,0,0.039
9/15/2023 11:15,529.2,0,34.28,0,0,0,1001.6,0,0.07
9/15/2023 11:30,588,0,34.483,0,0,0,998,0,0.078
9/15/2023 11:45,608.8,0,34.282,0,0,0,960,0,0.055
9/15/2023 12:00,646.8,0,34.165,0,0,0,950.4,0,0.094
9/15/2023 12:15,608,0,34.405,0,0,0,997.2,0,0.133
9/15/2023 12:30,609.6,0,34.282,0,0,0,1015.6,0,0.141
9/15/2023 12:45,606.8,0,33.416,0,0,0,1000,0,0.125
9/15/2023 13:00,545.2,0,31.343,0,0,0,951.2,0,0.164
9/15/2023 13:15,562.8,0,30.985,0,0,0,887.2,0,0.172
9/15/2023 13:30,528.8,0,31.346,0,0,0,876.4,0,0.235
9/15/2023 13:45,456.8,0,31.304,0,0,0,902.8,0,0.219
9/15/2023 14:00,452,0,31.685,0,0,0,902.4,0,0.219
9/15/2023 14:15,446.4,0,31.275,0,0,0,878.4,0,0.258
9/15/2023 14:30,462.8,0,31.552,0,0,0,859.2,0,0.258
9/15/2023 14:45,434.4,0,31.573,0,0,0,849.6,0,0.266
9/15/2023 15:00,436.8,0,31.45,0,0,0,908,0,0.274
9/15/2023 15:15,476,0,31.278,0,0,0,938,0,0.282
9/15/2023 15:30,535.6,0,31.273,0,0,0,943.2,0,0.274
9/15/2023 15:45,625.2,0,33.361,0,0,0,899.2,0,0.274
9/15/2023 16:00,521.6,0,36.725,0,0,0,908.4,0,0.274
9/15/2023 16:15,500,0,36.417,0,0,0,942.4,0,0.274
9/15/2023 16:30,460.4,0,36.504,0,0,0,967.2,0,0.274
9/15/2023 16:45,476.8,0,36.357,0,0,0,986.8,0,0.274
9/15/2023 17:00,478.4,0,36.232,0,0,0,1062.8,0,0.266
9/15/2023 17:15,481.6,0,36.164,0,0,0,1089.2,0,0.258
9/15/2023 17:30,559.2,0,36.271,0,0,0,1069.2,0,0.188
9/15/2023 17:45,570,0,36.193,0,0,0,1097.2,0,0.204
9/15/2023 18:00,567.2,0,36.425,0,0,0,1154.4,0,0.164
9/15/2023 18:15,547.2,0,36.292,0,0,0,1163.6,0,0.117
9/15/2023 18:30,532.4,0,36.237,0,0,-0.5,1182,0,0.133
9/15/2023 18:45,428,0,35.783,0,0,-0.5,1134.8,0,0.102
9/15/2023 19:00,493.2,0,34.136,0,0,-0.5,1125.2,0,0.094
9/15/2023 19:15,514.4,0,34.146,0,0,-0.5,1137.2,0,0.086
9/15/2023 19:30,451.2,0,34.183,0,0,-0.5,1171.2,0,0.055
9/15/2023 19:45,269.6,0,34.327,0,0,-0.5,1115.6,0,0.055
9/15/2023 20:00,230.8,0,34.3,0,0,-0.5,1078.8,0,0.055
9/15/2023 20:15,231.6,0,34.334,85.6,0,-0.5,1075.6,0,0.047
9/15/2023 20:30,236.4,0,34.41,433.6,0,-0.5,1072.4,0,0.047
9/15/2023 20:45,216.4,0,34.525,0,0,-0.5,1116.4,0,0.047
9/15/2023 21:00,210.4,0,34.535,0,0,-0.5,1113.2,0,0.047
9/15/2023 21:15,231.6,0,34.35,0,0,-0.5,1054.4,0,0.078
9/15/2023 21:30,204,0,34.509,0,0,-0.5,1037.2,0,0.078
9/15/2023 21:45,168.4,0,30.787,0,0,0,1035.6,0,0.07
9/15/2023 22:00,260,0,23.455,0,0,-0.5,943.6,0,0.07
9/15/2023 22:15,318.8,0,23.212,0,0,-0.5,924.4,0,0.07
9/15/2023 22:30,192.4,0,23.52,0,0,-0.5,919.6,0,0.047
9/15/2023 22:45,152,0,21.507,0,0,-0.5,868,0,0.07
9/15/2023 23:00,158.4,0,17.579,0,0,-0.5,801.2,0,0.07
9/15/2023 23:15,176.4,0,17.461,0,0,-0.5,743.6,0,0.039
9/15/2023 23:30,188.4,0,17.579,0,0,-0.5,723.6,0,0.039
9/15/2023 23:45,185.2,0,15.517,0,0,-0.5,708.8,0,0.039
9/16/2023 0:00,201.6,0,14.217,0,0,-0.5,670.4,0,0.039
9/16/2023 0:15,206.4,0,14.233,0,0,-0.5,627.6,0,0.039
9/16/2023 0:30,206.8,0,14.648,0,0,-0.5,613.6,0,0.039
9/16/2023 0:45,263.6,0,14.52,0,0,-0.5,608,0,0.039
9/16/2023 1:00,385.2,0,14.342,0,0,-0.5,598.4,0,0.039
9/16/2023 1:15,425.6,0,14.749,0,0,-0.5,586.8,0,0.031
9/16/2023 1:30,416.8,0,14.548,0,0,-0.5,571.6,0,0.031
9/16/2023 1:45,384,0,14.601,0,0,-0.5,569.2,0,0.031
9/16/2023 2:00,375.2,0,14.695,0,0,-0.5,548.8,0,0
9/16/2023 2:15,383.2,0,14.622,0,0,-0.5,542.4,0,0
9/16/2023 2:30,370,0,14.316,0,0,-0.5,540,0,0
9/16/2023 2:45,368,0,14.734,0,0,-0.5,515.2,0,0.023
9/16/2023 3:00,374,0,14.977,0,0,-0.5,516.8,0,-0.008
9/16/2023 3:15,296,0,14.789,0,0,-0.5,506.4,0,-0.008
9/16/2023 3:30,263.6,0,14.214,0,0,-0.5,508,0,-0.008
9/16/2023 3:45,259.2,0,14.603,0,0,-0.5,489.2,0,-0.008
9/16/2023 4:00,259.2,0,14.71,0,0,-0.5,501.6,0,-0.039
9/16/2023 4:15,267.6,0,14.392,0,0,-0.5,496.4,0,0.016
9/16/2023 4:30,268.4,0,15.016,0,0,-0.5,508.8,0,0.016
9/16/2023 4:45,285.6,0,14.222,0,0,-0.5,510.4,0,-0.016
9/16/2023 5:00,293.2,0,16.809,0,0,-0.5,517.6,0,-0.016
9/16/2023 5:15,322,0,17.629,0,0,-0.5,600.8,0,-0.016
9/16/2023 5:30,427.6,0,17.206,0,0,-0.5,639.2,0,-0.023
9/16/2023 5:45,409.6,0,20.208,0,0,-0.5,690.4,0,-0.023
9/16/2023 6:00,358,0,26.391,0,0,-0.5,806,0,-0.023
9/16/2023 6:15,380,0,26.438,0,0,-0.5,848,0,-0.023
9/16/2023 6:30,377.2,0,26.428,0,0,-0.5,884.8,0,-0.023
9/16/2023 6:45,434,0,29.2,0,0,-0.5,925.2,0,-0.023
9/16/2023 7:00,534.8,0,34.452,0,0,-0.5,1005.2,0,0.016
9/16/2023 7:15,544.4,0,34.426,0,0,-0.5,1034,0,-0.016
9/16/2023 7:30,548.4,0,34.29,0,0,-0.5,1032.8,0,-0.008
9/16/2023 7:45,581.2,0,34.003,0,0,-0.5,1046.4,0,-0.008
9/16/2023 8:00,615.2,0,34.426,0,0,-0.5,1047.2,0,0
9/16/2023 8:15,596,0,34.449,0,0,-0.5,1052,0,0.039
9/16/2023 8:30,503.6,0,34.212,0,0,-0.5,1053.2,0,0.07
9/16/2023 8:45,439.6,0,34.4,0,0,0,1053.6,0,0.078
9/16/2023 9:00,402,0,34.319,0,0,0,1057.6,0,0.055
9/16/2023 9:15,409.6,0,34.29,0,0,-0.5,1027.6,0,0.094
9/16/2023 9:30,434.8,0,34.243,0,0,0,1049.2,0,0.133
9/16/2023 9:45,444.8,0,34.384,0,0,0,1049.2,0,0.141
9/16/2023 10:00,346.4,0,34.491,0,0,0,1016,0,0.117
9/16/2023 10:15,335.6,0,34.397,0,0,0,1038,0,0.188
9/16/2023 10:30,360.8,0,34.421,0,0,0,1051.2,0,0.196
9/16/2023 10:45,489.2,0,34.454,0,0,0,1039.6,0,0.235
9/16/2023 11:00,397.6,0,34.684,0,0,0,1024,0,0.211
9/16/2023 11:15,343.2,0,34.488,0,0,0,1044,0,0.227
9/16/2023 11:30,305.6,0,34.193,0,0,0,1022,0,0.29
9/16/2023 11:45,305.2,0,34.441,0,0,0,1015.6,0,0.266
9/16/2023 12:00,346,0,34.447,0,0,0,1014.8,0,0.274
9/16/2023 12:15,350.8,0,34.59,0,0,0,1009.6,0,0.274
9/16/2023 12:30,327.2,0,34.379,0,0,0,1004,0,0.149
9/16/2023 12:45,397.2,0,34.397,0,0,0,987.6,0,0.141
9/16/2023 13:00,398.4,0,31.189,0,0,-0.5,970,0,0.055
9/16/2023 13:15,276.8,0,31.476,0,0,-0.5,935.6,0,0.039
9/16/2023 13:30,244,0,31.4,0,0,-0.5,932.8,0,0
9/16/2023 13:45,260,0,31.327,0,0,-0.5,940,0,-0.008
9/16/2023 14:00,318.8,0,31.4,0,0,-0.5,931.2,0,-0.016
9/16/2023 14:15,288.8,0,31.199,0,0,-0.5,959.6,0,-0.023
9/16/2023 14:30,283.2,0,31.189,0,0,-0.5,949.2,0,-0.023
9/16/2023 14:45,430.4,0,31.173,0,0,-0.5,913.6,0,-0.055
9/16/2023 15:00,413.2,0,31.424,0,0,-0.5,918.8,0,-0.086
9/16/2023 15:15,478.8,0,31.275,0,0,-0.5,930.8,0,-0.07
9/16/2023 15:30,539.6,0,31.061,0,0,-0.5,930.4,0,-0.07
9/16/2023 15:45,543.6,0,31.15,0,0,-0.5,935.2,0,-0.07
9/16/2023 16:00,559.6,0,36.449,0,0,-0.5,956,0,-0.102
9/16/2023 16:15,474,0,36.342,0,0,-0.5,1010,0,-0.102
9/16/2023 16:30,450.8,0,36.357,0,0,-0.5,1034,0,-0.102
9/16/2023 16:45,552.8,0,36.172,0,0,-0.5,1030,0,-0.102
9/16/2023 17:00,515.6,0,36.297,0,0,-0.5,1038.8,0,-0.07
9/16/2023 17:15,435.2,0,36.25,0,0,-0.5,1062.4,0,-0.07
9/16/2023 17:30,433.6,0,36.258,0,0,-0.5,1065.6,0,-0.07
9/16/2023 17:45,400.8,0,36.07,0,0,-0.5,1110.4,0,-0.07
9/16/2023 18:00,424.4,0,36.436,0,0,-0.5,1117.6,0,-0.047
9/16/2023 18:15,413.6,0,36.206,0,0,-0.5,1103.2,0,-0.07
9/16/2023 18:30,409.6,0,36.276,0,0,-0.5,1126,0,-0.078
9/16/2023 18:45,360,0,36.284,0,0,-0.5,1131.6,0,-0.102
9/16/2023 19:00,488.4,0,34.251,0,0,-0.5,1102,0,-0.102
9/16/2023 19:15,413.6,0,34.282,0,0,-0.5,1068.8,0,-0.102
9/16/2023 19:30,353.6,0,34.363,0,0,-0.5,1082,0,-0.078
9/16/2023 19:45,352.4,0,34.287,0,0,-0.5,1066.8,0,-0.047
9/16/2023 20:00,396,0,34.415,0,0,-0.5,1056,0,-0.07
9/16/2023 20:15,359.2,0,34.462,0,0,-0.5,1059.6,0,-0.102
9/16/2023 20:30,225.6,0,34.285,0,0,-0.5,1037.6,0,-0.102
9/16/2023 20:45,226.4,0,34.64,0,0,-0.5,1019.6,0,-0.102
9/16/2023 21:00,224.4,0,34.475,0,0,-0.5,1024,0,-0.078
9/16/2023 21:15,195.2,0,34.533,0,0,-0.5,1009.2,0,-0.078
9/16/2023 21:30,196,0,34.491,0,0,-0.5,992,0,-0.102
9/16/2023 21:45,291.6,0,30.735,0,0,-0.5,1012.8,0,-0.102
9/16/2023 22:00,253.2,0,23.541,0,0,-0.5,902.8,0,-0.078
9/16/2023 22:15,143.2,0,23.222,0,0,-0.5,843.2,0,-0.102
9/16/2023 22:30,159.6,0,23.778,0,0,-0.5,844,0,-0.102
9/16/2023 22:45,194,0,23.721,0,0,-0.5,829.6,0,-0.102
9/16/2023 23:00,168.4,0,17.331,0,0,-0.5,786.8,0,-0.102
9/16/2023 23:15,195.6,0,17.584,0,0,-0.5,700,0,-0.102
9/16/2023 23:30,278,0,17.441,0,0,-0.5,706.8,0,-0.078
9/16/2023 23:45,296.4,0,17.662,0,0,-0.5,691.2,0,-0.078
9/17/2023 0:00,274,0,14.718,42,0,-0.5,668.8,0,-0.07
9/17/2023 0:15,262.8,0,15.131,264,0,-0.5,633.2,0,-0.07
9/17/2023 0:30,254,0,14.854,239.2,0,-0.5,615.6,0,-0.07
9/17/2023 0:45,250.4,0,15.172,238.8,0,-0.5,600,0,-0.07
9/17/2023 1:00,246,0,15.078,232.4,0,-0.5,626.8,0,-0.047
9/17/2023 1:15,194.4,0,14.916,235.2,0,-0.5,625.2,0,-0.102
9/17/2023 1:30,145.6,0,15.227,196,0,-0.5,571.2,0,-0.047
9/17/2023 1:45,144,0,15.475,186,2.8,-0.5,548.8,0,-0.078
9/17/2023 2:00,152.8,0,15.151,161.6,1.6,-0.5,539.2,0,-0.078
9/17/2023 2:15,148.8,0,15.178,0,0,-0.5,538,0,-0.078
9/17/2023 2:30,135.6,0,14.648,0,0,-0.5,524.8,0,-0.078
9/17/2023 2:45,131.6,0,15.538,0,0,-0.5,520.8,0,-0.047
9/17/2023 3:00,123.2,0,14.739,0,0,-0.5,494,0,-0.078
9/17/2023 3:15,116.4,0,15.198,0,0,-0.5,492.8,0,-0.023
9/17/2023 3:30,158.4,0,15.081,0,0,-0.5,481.2,0,-0.047
9/17/2023 3:45,260.8,0,15.003,0,0,-0.5,478,0,-0.078
9/17/2023 4:00,296.8,0,14.901,0,0,-0.5,478.8,0,-0.078
9/17/2023 4:15,250.4,0,15.185,0,0,-0.5,488.8,0,-0.086
9/17/2023 4:30,251.2,0,14.815,0,0,-0.5,492.8,0,-0.086
9/17/2023 4:45,265.2,0,15.95,0,0,-0.5,498.8,0,-0.086
9/17/2023 5:00,268.4,0,17.676,0,0,-0.5,523.6,0,-0.086
9/17/2023 5:15,261.2,0,17.709,0,0,-0.5,562,0,-0.055
9/17/2023 5:30,258.8,0,17.386,0,0,-0.5,576.4,0,-0.086
9/17/2023 5:45,296,0,20.158,0,0,-0.5,616.4,0,-0.086
9/17/2023 6:00,318,0,26.736,0,0,-0.5,670,0,-0.086
9/17/2023 6:15,280.8,0,26.819,0,0,-0.5,768.4,0,-0.055
9/17/2023 6:30,413.6,0,26.571,0,0,-0.5,800.4,0,-0.086
9/17/2023 6:45,464,0,29.325,0,0,-0.5,848.8,0,-0.055
9/17/2023 7:00,389.2,0,34.517,0,0,-0.5,914,0,-0.055
9/17/2023 7:15,380,0,34.468,0,0,-0.5,992.8,0,-0.078
9/17/2023 7:30,355.2,0,34.191,0,0,-0.5,1004,0,-0.07
9/17/2023 7:45,373.6,0,34.269,0,0,-0.5,1021.6,0,-0.07
9/17/2023 8:00,368.4,0,34.415,0,0,-0.5,1046,0,-0.031
9/17/2023 8:15,344.8,0,34.454,0,0,-0.5,1031.2,0,-0.023
9/17/2023 8:30,320.4,0,34.384,0,0,-0.5,1049.6,0,0.016
9/17/2023 8:45,501.2,0,34.353,0,0,-0.5,1040,0,-0.008
9/17/2023 9:00,377.2,0,34.65,0,0,-0.5,1062.8,0,0.023
9/17/2023 9:15,347.2,0,34.303,0,0,-0.5,1066.4,0,0.039
9/17/2023 9:30,352.8,0,34.517,0,0,-0.5,1068,0,0.07
9/17/2023 9:45,360.8,0,34.392,0,0,0,1058.8,0,0.078
9/17/2023 10:00,213.6,0,34.295,0,0,0,1064.4,0,0.086
9/17/2023 10:15,282,0,34.316,0,0,0,1074,0,0.094
9/17/2023 10:30,332,0,34.35,0,0,0,1070.8,0,0.133
9/17/2023 10:45,292,0,34.402,0,0,0,1073.2,0,0.149
9/17/2023 11:00,206.8,0,34.397,0,0,0,1073.2,0,0.149
9/17/2023 11:15,271.2,0,34.405,0,0,0,1051.2,0,0.164
9/17/2023 11:30,252.8,0,34.306,0,0,0,1060.8,0,0.219
9/17/2023 11:45,215.6,0,34.496,0,0,0,1036.8,0,0.227
9/17/2023 12:00,198,0,34.431,0,0,0,1028.8,0,0.243
9/17/2023 12:15,164,0,34.24,0,0,0,1054.8,0,0.219
9/17/2023 12:30,208.4,0,34.473,0,0,0,1057.2,0,0.258
9/17/2023 12:45,357.2,0,34.358,0,0,0,1023.2,0,0.29
9/17/2023 13:00,194.4,0,31.064,0,0,0,1026.4,0,0.266
9/17/2023 13:15,172.8,0,31.544,0,0,0,994.8,0,0.305
9/17/2023 13:30,178.4,0,31.291,0,0,0,956.8,0,0.313
9/17/2023 13:45,140.8,0,31.541,0,0,0,966,0,0.313
9/17/2023 14:00,133.6,0,31.416,0,0,0,961.2,0,0.321
9/17/2023 14:15,167.6,0,31.513,0,0,0,949.6,0,0.321
9/17/2023 14:30,204.8,0,31.416,0,0,0,941.6,0,0.345
9/17/2023 14:45,340.4,0,31.466,0,0,0,976,0,0.321
9/17/2023 15:00,344.4,0,31.325,0,0,0,1009.2,0,0.282
9/17/2023 15:15,358.8,0,31.416,0,0,0,964,0,0.274
9/17/2023 15:30,344.8,0,31.254,0,0,0,948,0,0.282
9/17/2023 15:45,439.2,0,31.314,0,0,0,972,0,0.313
9/17/2023 16:00,450,0,36.765,0,0,0,982.4,0,0.282
9/17/2023 16:15,341.6,0,36.258,0,0,0,1068.8,0,0.243
9/17/2023 16:30,448.8,0,36.42,0,0,-0.5,1078.8,0,0.258
9/17/2023 16:45,331.6,0,36.417,0,0,-0.5,1107.2,0,0.211
9/17/2023 17:00,298,0,36.464,0,0,-0.5,1104,0,0.18
9/17/2023 17:15,312,0,36.297,0,0,-0.5,1131.2,0,0.133
9/17/2023 17:30,309.6,0,36.35,0,0,-0.5,1130.8,0,0.133
9/17/2023 17:45,324.8,0,36.305,0,0,-0.5,1128,0,0.055
9/17/2023 18:00,340,0,36.284,0,0,-0.5,1141.6,0,0.039
9/17/2023 18:15,315.6,0,36.201,0,0,-0.5,1124.4,0,-0.031
9/17/2023 18:30,326.4,0,36.462,0,0,-0.5,1143.6,0,-0.023
9/17/2023 18:45,463.2,0,35.663,0,0,-0.5,1136.4,0,-0.102
9/17/2023 19:00,326,0,34.159,0,0,-0.5,1136.4,0,-0.055
9/17/2023 19:15,306.4,0,34.533,0,0,-0.5,1106,0,-0.094
9/17/2023 19:30,317.2,0,34.368,0,0,-0.5,1089.2,0,-0.094
9/17/2023 19:45,186,0,34.225,0,0,-0.5,1105.6,0,-0.117
9/17/2023 20:00,166.4,0,34.389,0,0,-0.5,1094,0,-0.094
9/17/2023 20:15,188.8,0,34.324,0,0,-0.5,1064,0,-0.094
9/17/2023 20:30,196,0,34.204,0,0,-0.5,1067.2,0,-0.157
9/17/2023 20:45,201.6,0,34.535,0,0,-0.5,1055.6,0,-0.102
9/17/2023 21:00,218,0,34.36,0,0,-0.5,1028.8,0,-0.102
9/17/2023 21:15,230,0,34.436,0,0,-0.5,1023.6,0,-0.125
9/17/2023 21:30,231.6,0,34.483,0,0,-0.5,1013.6,0,-0.125
9/17/2023 21:45,344.4,0,30.646,0,0,-0.5,1011.2,0,-0.125
9/17/2023 22:00,175.6,0,23.75,0,0,-0.5,918.4,0,-0.102
9/17/2023 22:15,190.4,0,23.199,0,0,-0.5,840.8,0,-0.125
9/17/2023 22:30,202.4,0,23.465,0,0,-0.5,831.2,0,-0.102
9/17/2023 22:45,156,0,21.497,0,0,-0.5,825.6,0,-0.125
9/17/2023 23:00,139.6,0,17.522,0,0,-0.5,765.2,0,-0.094
9/17/2023 23:15,220,0,17.689,0,0,-0.5,715.2,0,-0.125
9/17/2023 23:30,304,0,17.574,0,0,-0.5,704.8,0,-0.063
9/17/2023 23:45,306.4,0,16.587,0,0,-0.5,702.4,0,-0.117
9/18/2023 0:00,254.8,0,14.734,0,0,-0.5,654.4,0,-0.117
9/18/2023 0:15,246.8,0,14.486,0,0,-0.5,609.2,0,-0.117
9/18/2023 0:30,255.2,0,14.178,0,0,-0.5,592.4,0,-0.094
9/18/2023 0:45,237.2,0,14.642,0,0,-0.5,589.6,0,-0.117
9/18/2023 1:00,247.2,0,14.287,0,0,-0.5,579.2,0,-0.094
9/18/2023 1:15,252.8,0,14.478,0,0,-0.5,556.8,0,-0.063
9/18/2023 1:30,246.8,0,14.585,0,0,-0.5,554.4,0,-0.063
9/18/2023 1:45,202.8,0,14.447,0,0,-0.5,538,0,-0.094
9/18/2023 2:00,138,0,14.627,0,0,-0.5,522.8,0,-0.094
9/18/2023 2:15,128.4,0,14.783,0,0,-0.5,522,0,-0.094
9/18/2023 2:30,126,0,14.736,0,0,-0.5,520,0,-0.117
9/18/2023 2:45,112.8,0,14.682,0,0,-0.5,515.6,0,-0.094
9/18/2023 3:00,129.6,0,14.718,0,0,-0.5,495.2,0,-0.094
9/18/2023 3:15,110.8,0,14.655,0,0,-0.5,492.8,0,-0.094
9/18/2023 3:30,118.4,0,14.674,0,0,-0.5,495.6,0,-0.094
9/18/2023 3:45,269.2,0,14.488,0,0,-0.5,488.8,0,-0.094
9/18/2023 4:00,331.6,0,14.454,0,0,-0.5,485.2,0,-0.07
9/18/2023 4:15,252,0,14.407,0,0,-0.5,489.2,0,-0.094
9/18/2023 4:30,237.6,0,14.624,0,0,-0.5,503.6,0,-0.094
9/18/2023 4:45,237.2,0,14.499,0,0,-0.5,502.8,0,-0.125
9/18/2023 5:00,247.6,0,17.733,0,0,-0.5,543.6,0,-0.094
9/18/2023 5:15,258,0,17.394,0,0,-0.5,651.6,0,-0.094
9/18/2023 5:30,256,0,17.655,0,0,-0.5,643.6,0,-0.07
9/18/2023 5:45,298.8,0,20.552,0,0,-0.5,685.2,0,-0.102
9/18/2023 6:00,309.6,0,26.368,0,0,-0.5,809.2,0,-0.102
9/18/2023 6:15,326.4,0,26.3,0,0,-0.5,931.6,0,-0.102
9/18/2023 6:30,474.8,0,26.297,0,0,-0.5,969.6,0,-0.125
9/18/2023 6:45,457.2,0,28.918,0,0,-0.5,1021.2,0,-0.094
9/18/2023 7:00,384,0,34.303,0,0,-0.5,1070,0,-0.094
9/18/2023 7:15,405.6,0,34.18,0,0,-0.5,1079.2,0,-0.094
9/18/2023 7:30,408.4,0,34.3,0,0,-0.5,1094.8,0,-0.086
9/18/2023 7:45,396,0,34.191,0,0,-0.5,1094,0,-0.047
9/18/2023 8:00,403.6,0,34.311,0,0,-0.5,1031.2,0,-0.047
9/18/2023 8:15,480,0,34.598,306,0,-0.5,1043.6,0,-0.039
9/18/2023 8:30,532.8,0,34.465,392.8,0,-0.5,1087.2,0,-0.031
9/18/2023 8:45,449.2,0,34.692,473.2,15.2,-0.5,1065.2,0,-0.023
9/18/2023 9:00,460,0,34.311,464,0,0,1052.4,0,-0.008
9/18/2023 9:15,553.2,0,34.666,413.6,47.2,-0.5,1007.2,0,0.023
9/18/2023 9:30,560.4,0,34.34,366.4,0,-0.5,985.6,0,0.039
9/18/2023 9:45,593.2,0,34.261,468,0,-0.5,1020,0,0.07
9/18/2023 10:00,589.6,0,34.175,444.8,0,0,1040,0,0.078
9/18/2023 10:15,599.2,0,34.285,428.4,0,0,1024.8,0,0.086
9/18/2023 10:30,594.8,0,34.491,438.8,0,0,1010.4,0,0.117
9/18/2023 10:45,587.6,0,34.499,403.2,0,0,999.2,0,0.125
9/18/2023 11:00,590,0,34.327,412.8,0,0,966.8,0,0.164
9/18/2023 11:15,596.8,0,34.308,434.8,0,0,1018.8,0,0.149
9/18/2023 11:30,599.6,0,34.567,463.2,0,0,1007.2,0,0.149
9/18/2023 11:45,526.8,0,34.551,416.8,0,0,957.2,0,0.164
9/18/2023 12:00,489.6,0,34.452,375.2,0,0,961.6,0,0.227
9/18/2023 12:15,459.2,0,34.355,51.2,0,0,989.2,0,0.211
9/18/2023 12:30,442.8,0,34.569,0,0,0,1027.6,0,0.219
9/18/2023 12:45,413.2,0,34.533,242.8,0,0,1008.4,0,0.258
9/18/2023 13:00,422,0,30.586,417.6,0,0,952,0,0.29
9/18/2023 13:15,540.4,0,31.474,45.6,0,0,903.2,0,0.305
9/18/2023 13:30,410,0,31.348,402.8,0,0,924.8,0,0.313
9/18/2023 13:45,438,0,31.75,392.4,0,0,942.8,0,0.345
9/18/2023 14:00,489.2,0,31.771,292.4,0,0,932,0,0.352
9/18/2023 14:15,466.8,0,31.4,254.8,0,0,900.8,0,0.36
9/18/2023 14:30,459.2,0,31.432,205.6,0,0,876,0,0.36
9/18/2023 14:45,454.8,0,31.385,177.6,0,0,868,0,0.337
9/18/2023 15:00,459.2,0,31.573,384,0,0,922.8,0,0.376
9/18/2023 15:15,511.2,0,31.484,468.4,0,0,932.4,0,0.376
9/18/2023 15:30,597.6,0,31.453,174.8,0,0,912,0,0.368
9/18/2023 15:45,564.8,0,31.338,344.8,0,0,887.6,0,0.36
